file_name,stem,full_path,relative_path,length,title,doi_count,doi_list,id_count,ids,equation_like_count,theorem_env_count,bridge_score,sha256,already_in_peer_review,promotion_priority
registry_entry_registry_id_0868_deterministic.tex,registry_entry_registry_id_0868_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0868_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0868_deterministic.tex,3113,registry entry registry id 0868 deterministic,0,,2,ID0002; ID0868,1,0,0,43c59a1c5dabe2e8848094587a8b0166d891b52f6de8c1117cf59ac4d4c66db4,no,medium_candidate
registry_entry_registry_id_0868_hybrid_draft.tex,registry_entry_registry_id_0868_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0868_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0868_hybrid_draft.tex,3111,registry entry registry id 0868 hybrid draft,0,,2,ID0002; ID0868,1,0,0,81b14abaf4e8dc03a76515dd721d740e4821640f753fef8e154cc0518be5194c,no,medium_candidate
registry_entry_registry_id_0869_deterministic.tex,registry_entry_registry_id_0869_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0869_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0869_deterministic.tex,3095,registry entry registry id 0869 deterministic,0,,2,ID0002; ID0869,1,0,0,aa20ed630571204e91b676eb6bae93abf67a2a76a8e955fdf56a802c3b97aa5a,no,medium_candidate
registry_entry_registry_id_0869_hybrid_draft.tex,registry_entry_registry_id_0869_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0869_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0869_hybrid_draft.tex,3093,registry entry registry id 0869 hybrid draft,0,,2,ID0002; ID0869,1,0,0,19cad26223eba571a03b47bbeecca495831cae1eeedc2de40b2e96ce08ef3ab5,no,medium_candidate
registry_entry_registry_id_0870_deterministic.tex,registry_entry_registry_id_0870_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0870_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0870_deterministic.tex,3127,registry entry registry id 0870 deterministic,0,,2,ID0002; ID0870,1,0,0,d30c67ccda278686f245e716747f4426c50276ed1077196dae3ca71765636dd6,no,medium_candidate
registry_entry_registry_id_0870_hybrid_draft.tex,registry_entry_registry_id_0870_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0870_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0870_hybrid_draft.tex,3125,registry entry registry id 0870 hybrid draft,0,,2,ID0002; ID0870,1,0,0,d1202248512e5ededb204aba2d97f9618678594526bba6c9db9aaafc93377087,no,medium_candidate
registry_entry_registry_id_0873_deterministic.tex,registry_entry_registry_id_0873_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0873_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0873_deterministic.tex,3192,registry entry registry id 0873 deterministic,0,,2,ID0002; ID0873,1,0,0,80a46353b6112acc45226e156fb08a79b8c00eb142f7f33922cc022036b4cfdc,no,medium_candidate
registry_entry_registry_id_0873_hybrid_draft.tex,registry_entry_registry_id_0873_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0873_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0873_hybrid_draft.tex,3190,registry entry registry id 0873 hybrid draft,0,,2,ID0002; ID0873,1,0,0,b5e246ca32f93fe6438fb6fdeecd0c0876cc3cd030177a5fb91969f38bb8238f,no,medium_candidate
registry_entry_registry_id_0874_deterministic.tex,registry_entry_registry_id_0874_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0874_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0874_deterministic.tex,3068,registry entry registry id 0874 deterministic,0,,2,ID0002; ID0874,1,0,0,8fb290e9dc4daeb8df5ec6c9419d3645d717b170841ee4e7bfa932093a3af354,no,medium_candidate
registry_entry_registry_id_0874_hybrid_draft.tex,registry_entry_registry_id_0874_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0874_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0874_hybrid_draft.tex,3066,registry entry registry id 0874 hybrid draft,0,,2,ID0002; ID0874,1,0,0,7d523ce6dba2b057e5ebe320d96dda438b6f40202f6f275ca5234c195e7d5580,no,medium_candidate
registry_entry_registry_id_0875_deterministic.tex,registry_entry_registry_id_0875_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0875_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0875_deterministic.tex,3091,registry entry registry id 0875 deterministic,0,,2,ID0002; ID0875,1,0,0,4a90d800adc65e7fbc4df2973e857e0790ebbdaf7e5d67c5b60c08a00c97f661,no,medium_candidate
registry_entry_registry_id_0875_hybrid_draft.tex,registry_entry_registry_id_0875_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0875_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0875_hybrid_draft.tex,3089,registry entry registry id 0875 hybrid draft,0,,2,ID0002; ID0875,1,0,0,f2ac2cef08d25ef1215b30b31b2972560fd4e13658d6a66586a594cfa7a2a83b,no,medium_candidate
registry_entry_registry_id_0876_deterministic.tex,registry_entry_registry_id_0876_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0876_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0876_deterministic.tex,3099,registry entry registry id 0876 deterministic,0,,2,ID0002; ID0876,1,0,0,77c1c631c3dcfe030485f531091db231a363f267f5d2eae280a06bcba056c050,no,medium_candidate
registry_entry_registry_id_0876_hybrid_draft.tex,registry_entry_registry_id_0876_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0876_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0876_hybrid_draft.tex,3097,registry entry registry id 0876 hybrid draft,0,,2,ID0002; ID0876,1,0,0,ab626e7eb3557f0926d8d9822e3ffdc0512367ef66a66a11982ba1c4126c0fd1,no,medium_candidate
registry_entry_registry_id_0878_deterministic.tex,registry_entry_registry_id_0878_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0878_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0878_deterministic.tex,3111,registry entry registry id 0878 deterministic,0,,2,ID0002; ID0878,1,0,0,59ae7e1c400369cc5c630730e99595a6dcd3f9d41dc49e5f4cb3dfc019dc2714,no,medium_candidate
registry_entry_registry_id_0878_hybrid_draft.tex,registry_entry_registry_id_0878_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0878_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0878_hybrid_draft.tex,3109,registry entry registry id 0878 hybrid draft,0,,2,ID0002; ID0878,1,0,0,0efffc84659eb36093b2e6a924a51d316346e6780e642c69e9f6de339841dead,no,medium_candidate
registry_entry_registry_id_0879_deterministic.tex,registry_entry_registry_id_0879_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0879_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0879_deterministic.tex,3177,registry entry registry id 0879 deterministic,0,,2,ID0002; ID0879,1,0,0,34dfe1da6545bd8721ec372f682f266e5db272be2a9e7b12f11648ab44721387,no,medium_candidate
registry_entry_registry_id_0879_hybrid_draft.tex,registry_entry_registry_id_0879_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0879_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0879_hybrid_draft.tex,3175,registry entry registry id 0879 hybrid draft,0,,2,ID0002; ID0879,1,0,0,9b79e1323aef89fa3128d1594e402f41d1041e77a7223673131f0803516d2bba,no,medium_candidate
registry_entry_registry_id_0880_deterministic.tex,registry_entry_registry_id_0880_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0880_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0880_deterministic.tex,3109,registry entry registry id 0880 deterministic,0,,2,ID0002; ID0880,1,0,0,12d1536c6d68a8a8168d727443a3c77e4ddbda1cb683abd2826f2c4938fbe380,no,medium_candidate
registry_entry_registry_id_0880_hybrid_draft.tex,registry_entry_registry_id_0880_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0880_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0880_hybrid_draft.tex,3107,registry entry registry id 0880 hybrid draft,0,,2,ID0002; ID0880,1,0,0,053f8b9db9bbab6ce552552adcabe5608c5f7c61510fbc8a576b042a5465edfe,no,medium_candidate
registry_entry_registry_id_0881_deterministic.tex,registry_entry_registry_id_0881_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0881_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0881_deterministic.tex,3139,registry entry registry id 0881 deterministic,0,,2,ID0002; ID0881,1,0,0,9519fa657200d4fb8b48a4de385198c4b9b5e132474b326dd8f04a76dac91dea,no,medium_candidate
registry_entry_registry_id_0881_hybrid_draft.tex,registry_entry_registry_id_0881_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0881_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0881_hybrid_draft.tex,3137,registry entry registry id 0881 hybrid draft,0,,2,ID0002; ID0881,1,0,0,165acac9a7af1d326b489ecf8b3e4d30c37baede93c7281219daca1b86dea535,no,medium_candidate
registry_entry_registry_id_0883_deterministic.tex,registry_entry_registry_id_0883_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0883_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0883_deterministic.tex,3072,registry entry registry id 0883 deterministic,0,,2,ID0002; ID0883,1,0,0,4a54d91f5c6d6555b02af8ec956750705ed140eed5d38a6641ade0da62347321,no,medium_candidate
registry_entry_registry_id_0883_hybrid_draft.tex,registry_entry_registry_id_0883_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0883_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0883_hybrid_draft.tex,3070,registry entry registry id 0883 hybrid draft,0,,2,ID0002; ID0883,1,0,0,097dc022b4953de8f043bbc11bb60f41f26f8ff1ec03e7d03ac0e4e6806b1757,no,medium_candidate
registry_entry_registry_id_0884_deterministic.tex,registry_entry_registry_id_0884_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0884_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0884_deterministic.tex,3064,registry entry registry id 0884 deterministic,0,,2,ID0002; ID0884,1,0,0,afc5c882fb43518de41cc3a737d5c3d81cdd20d30ed82b685ddf8150b70d8d29,no,medium_candidate
registry_entry_registry_id_0884_hybrid_draft.tex,registry_entry_registry_id_0884_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0884_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0884_hybrid_draft.tex,3062,registry entry registry id 0884 hybrid draft,0,,2,ID0002; ID0884,1,0,0,a8f23c37f3b65a3b74c960af377834ba1cfec78adf50da8ff27d209fe5b32256,no,medium_candidate
registry_entry_registry_id_0885_deterministic.tex,registry_entry_registry_id_0885_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0885_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0885_deterministic.tex,3149,registry entry registry id 0885 deterministic,0,,2,ID0002; ID0885,1,0,0,a69de284d7172eacac469b2e66264a460076b7bc347cbff16fd8d2f66c2419e3,no,medium_candidate
registry_entry_registry_id_0885_hybrid_draft.tex,registry_entry_registry_id_0885_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0885_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0885_hybrid_draft.tex,3147,registry entry registry id 0885 hybrid draft,0,,2,ID0002; ID0885,1,0,0,703cd0f37551fc825c10df7a09b8992e948eda764b4e939d5512add08de2f5fb,no,medium_candidate
registry_entry_registry_id_0886_deterministic.tex,registry_entry_registry_id_0886_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0886_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0886_deterministic.tex,3109,registry entry registry id 0886 deterministic,0,,2,ID0002; ID0886,1,0,0,f401804b3a02010ae1821b9673e318e19f89313257cc14da922a837b36e7d402,no,medium_candidate
registry_entry_registry_id_0886_hybrid_draft.tex,registry_entry_registry_id_0886_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0886_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0886_hybrid_draft.tex,3107,registry entry registry id 0886 hybrid draft,0,,2,ID0002; ID0886,1,0,0,f6c042a8c9f7cfd18bb2a5a22b8bfd298858b9d91690c85c9e5e4935e64cc3f6,no,medium_candidate
registry_entry_registry_id_0887_deterministic.tex,registry_entry_registry_id_0887_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0887_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0887_deterministic.tex,3070,registry entry registry id 0887 deterministic,0,,2,ID0002; ID0887,1,0,0,a087e72082b51b5d9af43ad015d72fb75c3cc8b8d23190922a53decc28e66bc7,no,medium_candidate
registry_entry_registry_id_0887_hybrid_draft.tex,registry_entry_registry_id_0887_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0887_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0887_hybrid_draft.tex,3068,registry entry registry id 0887 hybrid draft,0,,2,ID0002; ID0887,1,0,0,78b3a8af34fcc7f54d1063ef7e42c9ec8adfd5fac6e565b99e89bd8873bfce66,no,medium_candidate
registry_entry_registry_id_0888_deterministic.tex,registry_entry_registry_id_0888_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0888_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0888_deterministic.tex,3027,registry entry registry id 0888 deterministic,0,,2,ID0002; ID0888,1,0,0,b094ed2366371e1e3f425e5b4eb3242e85b3896d2dd0b5b4f2b67bb6de73fa03,no,medium_candidate
registry_entry_registry_id_0888_hybrid_draft.tex,registry_entry_registry_id_0888_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0888_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0888_hybrid_draft.tex,3025,registry entry registry id 0888 hybrid draft,0,,2,ID0002; ID0888,1,0,0,0599ea5740425d965d0070377cbe7875f1895452aa377d4602bb83d5ceccdefe,no,medium_candidate
registry_entry_registry_id_0889_deterministic.tex,registry_entry_registry_id_0889_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0889_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0889_deterministic.tex,3076,registry entry registry id 0889 deterministic,0,,2,ID0002; ID0889,1,0,0,030070fc93aba2d624b01b7cf5724eb1dad4eff0042af2da50dde3bdce1d1656,no,medium_candidate
registry_entry_registry_id_0889_hybrid_draft.tex,registry_entry_registry_id_0889_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0889_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0889_hybrid_draft.tex,3074,registry entry registry id 0889 hybrid draft,0,,2,ID0002; ID0889,1,0,0,7e7267ae562fd36763704a2182bb2656e56013c0288b9fd759284df4e2a254d5,no,medium_candidate
registry_entry_registry_id_0890_deterministic.tex,registry_entry_registry_id_0890_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0890_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0890_deterministic.tex,3014,registry entry registry id 0890 deterministic,0,,2,ID0002; ID0890,1,0,0,0886d9e61abae39041858bf194bd840998a54bc9096fd4ed6f4787ae8fd20832,no,medium_candidate
registry_entry_registry_id_0890_hybrid_draft.tex,registry_entry_registry_id_0890_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0890_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0890_hybrid_draft.tex,3012,registry entry registry id 0890 hybrid draft,0,,2,ID0002; ID0890,1,0,0,b7753a1820bb920350398b12b1778e4bd15b7f5f20f85a18da6f1c1de8d5fc47,no,medium_candidate
registry_entry_registry_id_0891_deterministic.tex,registry_entry_registry_id_0891_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0891_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0891_deterministic.tex,3005,registry entry registry id 0891 deterministic,0,,2,ID0002; ID0891,1,0,0,e8036f1a00f36db4f349170d97c8b8b9da7b6d50514650f760b861caa0c9d206,no,medium_candidate
registry_entry_registry_id_0891_hybrid_draft.tex,registry_entry_registry_id_0891_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0891_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0891_hybrid_draft.tex,3003,registry entry registry id 0891 hybrid draft,0,,2,ID0002; ID0891,1,0,0,c7e10eb17c554779006f56139f31f7f91bd11ff757a994aa7f9df835275563f9,no,medium_candidate
registry_entry_registry_id_0892_deterministic.tex,registry_entry_registry_id_0892_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0892_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0892_deterministic.tex,3020,registry entry registry id 0892 deterministic,0,,2,ID0002; ID0892,1,0,0,451848677abe4473e452ba9484c11ff60710a06eaa8e9cd7602fa150ebcdbf44,no,medium_candidate
registry_entry_registry_id_0892_hybrid_draft.tex,registry_entry_registry_id_0892_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0892_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0892_hybrid_draft.tex,3018,registry entry registry id 0892 hybrid draft,0,,2,ID0002; ID0892,1,0,0,4413aafa1fce236ab40d466227de4a61aaabe9dd81bee0f04e45669c7ca12075,no,medium_candidate
registry_entry_registry_id_0894_deterministic.tex,registry_entry_registry_id_0894_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0894_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0894_deterministic.tex,3014,registry entry registry id 0894 deterministic,0,,2,ID0002; ID0894,1,0,0,9a9b4023730a8d8830da4ee6e16bd87721ec2df9f74289ec1828ab42a62fae3c,no,medium_candidate
registry_entry_registry_id_0894_hybrid_draft.tex,registry_entry_registry_id_0894_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0894_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0894_hybrid_draft.tex,3012,registry entry registry id 0894 hybrid draft,0,,2,ID0002; ID0894,1,0,0,029dc5c0e924132947ef512b16fdcb91d366e34e8d1dbbd59602b2bfc017b02c,no,medium_candidate
registry_entry_registry_id_0895_deterministic.tex,registry_entry_registry_id_0895_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0895_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0895_deterministic.tex,3015,registry entry registry id 0895 deterministic,0,,2,ID0002; ID0895,1,0,0,b41459782826708b1b60584ac0384abd77ec9ac8627d660e0add892c60acafd8,no,medium_candidate
registry_entry_registry_id_0895_hybrid_draft.tex,registry_entry_registry_id_0895_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0895_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0895_hybrid_draft.tex,3013,registry entry registry id 0895 hybrid draft,0,,2,ID0002; ID0895,1,0,0,6f1b707c25ff723f3d9f1c3affe20ec86874cdda964383b63415b757e272c77d,no,medium_candidate
registry_entry_registry_id_0896_deterministic.tex,registry_entry_registry_id_0896_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0896_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0896_deterministic.tex,3018,registry entry registry id 0896 deterministic,0,,2,ID0002; ID0896,1,0,0,4c44d27e42628f0f2e898060c85754a9035ae131cc04846e7d7181147890cc70,no,medium_candidate
registry_entry_registry_id_0896_hybrid_draft.tex,registry_entry_registry_id_0896_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0896_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0896_hybrid_draft.tex,3016,registry entry registry id 0896 hybrid draft,0,,2,ID0002; ID0896,1,0,0,2de4978e6145109870bff8968fd3a695da18367d1efd6bc8088b6143521b2f25,no,medium_candidate
registry_entry_registry_id_0897_deterministic.tex,registry_entry_registry_id_0897_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0897_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0897_deterministic.tex,3012,registry entry registry id 0897 deterministic,0,,2,ID0002; ID0897,1,0,0,1abc487ca1d270951c3814f33c9cbabb57093b22b392d3c7304ae26fd3df5cc1,no,medium_candidate
registry_entry_registry_id_0897_hybrid_draft.tex,registry_entry_registry_id_0897_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0897_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0897_hybrid_draft.tex,3010,registry entry registry id 0897 hybrid draft,0,,2,ID0002; ID0897,1,0,0,9bba10a81856ce61f346e671bbf905a5d1d6a7c08e9fbda2b5ed48c5c5139adc,no,medium_candidate
registry_entry_registry_id_0898_deterministic.tex,registry_entry_registry_id_0898_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0898_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0898_deterministic.tex,3030,registry entry registry id 0898 deterministic,0,,2,ID0002; ID0898,1,0,0,9c66b3c02764f0d7b512639c3175edf76325879cdca06b31356c9c92698f08cd,no,medium_candidate
registry_entry_registry_id_0898_hybrid_draft.tex,registry_entry_registry_id_0898_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0898_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0898_hybrid_draft.tex,3028,registry entry registry id 0898 hybrid draft,0,,2,ID0002; ID0898,1,0,0,0c9b398635e0fb9b714929564a26d15f2857d881ef40094776ad044216b774e6,no,medium_candidate
registry_entry_registry_id_0899_deterministic.tex,registry_entry_registry_id_0899_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0899_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0899_deterministic.tex,3002,registry entry registry id 0899 deterministic,0,,2,ID0002; ID0899,1,0,0,745ce5d68441f7e1c3ce980242807cd44a77af5c7b961567a939622b3732d09f,no,medium_candidate
registry_entry_registry_id_0899_hybrid_draft.tex,registry_entry_registry_id_0899_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0899_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0899_hybrid_draft.tex,3000,registry entry registry id 0899 hybrid draft,0,,2,ID0002; ID0899,1,0,0,c3fe5ff87b81d122287d3872d05eefb9495298c18a1e5fda45b86668c2ac084c,no,medium_candidate
registry_entry_registry_id_0900_deterministic.tex,registry_entry_registry_id_0900_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0900_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0900_deterministic.tex,3010,registry entry registry id 0900 deterministic,0,,2,ID0002; ID0900,1,0,0,f1e250ab2321b18ca5418964d543e68bf1489b103c97e1676a1d2ed8de100dc3,no,medium_candidate
registry_entry_registry_id_0900_hybrid_draft.tex,registry_entry_registry_id_0900_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0900_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0900_hybrid_draft.tex,3008,registry entry registry id 0900 hybrid draft,0,,2,ID0002; ID0900,1,0,0,8090613299b52fc995ffcd6d5825cf0c947b6439c3d926c10f0a7b9640d21316,no,medium_candidate
registry_entry_registry_id_0901_deterministic.tex,registry_entry_registry_id_0901_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0901_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0901_deterministic.tex,3024,registry entry registry id 0901 deterministic,0,,2,ID0002; ID0901,1,0,0,71ad84f6c339b3a206e907e170151a611de8af7d546cda9e7a7aa49564dccec9,no,medium_candidate
registry_entry_registry_id_0901_hybrid_draft.tex,registry_entry_registry_id_0901_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0901_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0901_hybrid_draft.tex,3022,registry entry registry id 0901 hybrid draft,0,,2,ID0002; ID0901,1,0,0,1288d743b3a8bcef6e4ea377783c6aa047eb30738d9de64b3c72a01382136005,no,medium_candidate
registry_entry_registry_id_0902_deterministic.tex,registry_entry_registry_id_0902_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0902_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0902_deterministic.tex,3009,registry entry registry id 0902 deterministic,0,,2,ID0002; ID0902,1,0,0,e469b6c0a165d3fb7bba7f4dff6b3f8d58654b456c9119fe0a047d6f3db2e4ee,no,medium_candidate
registry_entry_registry_id_0902_hybrid_draft.tex,registry_entry_registry_id_0902_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0902_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0902_hybrid_draft.tex,3007,registry entry registry id 0902 hybrid draft,0,,2,ID0002; ID0902,1,0,0,3a2e062e5fc29985cd6813cbb9c146393c4dc159c98c973c125836edd72156ae,no,medium_candidate
registry_entry_registry_id_0904_deterministic.tex,registry_entry_registry_id_0904_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0904_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0904_deterministic.tex,3011,registry entry registry id 0904 deterministic,0,,2,ID0002; ID0904,1,0,0,9f388908cc7be2482fc87f2549acfaf077348fcbf5707220205d130abe8a4c71,no,medium_candidate
registry_entry_registry_id_0904_hybrid_draft.tex,registry_entry_registry_id_0904_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0904_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0904_hybrid_draft.tex,3009,registry entry registry id 0904 hybrid draft,0,,2,ID0002; ID0904,1,0,0,59920d0d46f6cd7146ce9a98bbd29e5bd2350eb4e1c3f3100c920751ce742bf1,no,medium_candidate
registry_entry_registry_id_0905_deterministic.tex,registry_entry_registry_id_0905_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0905_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0905_deterministic.tex,3027,registry entry registry id 0905 deterministic,0,,2,ID0002; ID0905,1,0,0,ff0f4db0239ceb5a4f67d11cf716673368037911cef0a748ce77df3010e1b9a8,no,medium_candidate
registry_entry_registry_id_0905_hybrid_draft.tex,registry_entry_registry_id_0905_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0905_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0905_hybrid_draft.tex,3025,registry entry registry id 0905 hybrid draft,0,,2,ID0002; ID0905,1,0,0,4095193af9f10596554c401ec6dffd884b7e10f1e4786084aff8d5bf4b87ffd2,no,medium_candidate
registry_entry_registry_id_0906_deterministic.tex,registry_entry_registry_id_0906_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0906_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0906_deterministic.tex,3315,registry entry registry id 0906 deterministic,0,,2,ID0002; ID0906,1,0,0,0a18a20b5ae5c6a589f7c10c332938b3d03610963c7aadc60702c43a80d408e9,no,medium_candidate
