scenario,rho_vac,pressure,pressure_derivative,pressure_gap
offset_pressure_floor,3.408,0.5797855999999999,0.7263999999999999,0.3297855999999999
offset_pressure_floor,3.41,0.5812400000000002,0.7280000000000002,0.3312400000000002
offset_pressure_floor,3.412,0.5826975999999999,0.7296,0.3326975999999999
offset_pressure_floor,3.414,0.5841584000000002,0.7312000000000002,0.3341584000000002
offset_pressure_floor,3.416,0.5856224,0.7328,0.3356224
offset_pressure_floor,3.418,0.5870896000000001,0.7344000000000002,0.3370896000000001
offset_pressure_floor,3.42,0.58856,0.736,0.33855999999999997
offset_pressure_floor,3.422,0.5900336000000002,0.7376000000000001,0.34003360000000016
offset_pressure_floor,3.424,0.5915104,0.7392,0.3415104
offset_pressure_floor,3.426,0.5929904000000001,0.7408000000000001,0.34299040000000014
offset_pressure_floor,3.428,0.5944735999999999,0.7424,0.34447359999999994
offset_pressure_floor,3.43,0.5959600000000002,0.7440000000000002,0.34596000000000016
offset_pressure_floor,3.432,0.5974496,0.7456,0.3474496
offset_pressure_floor,3.434,0.5989424000000001,0.7472000000000002,0.3489424000000001
offset_pressure_floor,3.436,0.6004384,0.7488,0.35043840000000004
offset_pressure_floor,3.438,0.6019376000000001,0.7504000000000002,0.3519376000000001
offset_pressure_floor,3.44,0.60344,0.752,0.35344
offset_pressure_floor,3.442,0.6049456000000002,0.7536000000000002,0.3549456000000002
offset_pressure_floor,3.444,0.6064544000000001,0.7552,0.35645440000000006
offset_pressure_floor,3.446,0.6079664000000002,0.7568000000000001,0.35796640000000024
offset_pressure_floor,3.448,0.6094816000000001,0.7584,0.35948160000000007
offset_pressure_floor,3.45,0.6110000000000002,0.7600000000000002,0.3610000000000002
offset_pressure_floor,3.452,0.6125216,0.7616,0.3625216
offset_pressure_floor,3.454,0.6140464000000001,0.7632000000000002,0.3640464000000001
offset_pressure_floor,3.456,0.6155744000000001,0.7648,0.3655744000000001
offset_pressure_floor,3.458,0.6171056000000001,0.7664000000000002,0.36710560000000014
offset_pressure_floor,3.46,0.6186400000000001,0.768,0.3686400000000001
offset_pressure_floor,3.462,0.6201776000000001,0.7696000000000002,0.3701776000000001
offset_pressure_floor,3.464,0.6217184,0.7712,0.3717184
offset_pressure_floor,3.466,0.6232624000000002,0.7728000000000002,0.3732624000000002
offset_pressure_floor,3.468,0.6248096000000001,0.7744,0.3748096000000001
offset_pressure_floor,3.47,0.6263600000000002,0.7760000000000002,0.37636000000000025
offset_pressure_floor,3.472,0.6279136000000001,0.7776000000000001,0.37791360000000007
offset_pressure_floor,3.474,0.6294704000000002,0.7792000000000002,0.3794704000000002
offset_pressure_floor,3.476,0.6310304,0.7808,0.3810304
offset_pressure_floor,3.478,0.6325936000000002,0.7824000000000002,0.3825936000000002
offset_pressure_floor,3.48,0.6341600000000001,0.784,0.38416000000000006
offset_pressure_floor,3.482,0.6357296000000001,0.7856000000000002,0.3857296000000001
offset_pressure_floor,3.484,0.6373024,0.7872,0.38730240000000005
offset_pressure_floor,3.486,0.6388784000000002,0.7888000000000002,0.3888784000000002
offset_pressure_floor,3.488,0.6404576,0.7904,0.39045759999999996
offset_pressure_floor,3.49,0.6420400000000002,0.7920000000000003,0.39204000000000017
offset_pressure_floor,3.492,0.6436256,0.7936000000000001,0.3936256
offset_pressure_floor,3.494,0.6452144000000002,0.7952000000000002,0.3952144000000002
offset_pressure_floor,3.496,0.6468064,0.7968000000000001,0.3968064
offset_pressure_floor,3.498,0.6484016000000001,0.7984000000000002,0.39840160000000013
offset_pressure_floor,3.5,0.65,0.8,0.4
offset_pressure_floor,3.5020000000000002,0.6516016000000002,0.8016000000000002,0.4016016000000002
offset_pressure_floor,3.504,0.6532064,0.8032,0.40320639999999996
offset_pressure_floor,3.5060000000000002,0.6548144000000002,0.8048000000000002,0.40481440000000024
offset_pressure_floor,3.508,0.6564256,0.8064,0.40642560000000005
offset_pressure_floor,3.5100000000000002,0.6580400000000002,0.8080000000000003,0.4080400000000002
offset_pressure_floor,3.512,0.6596576000000001,0.8096000000000001,0.40965760000000007
offset_pressure_floor,3.5140000000000002,0.6612784000000003,0.8112000000000003,0.41127840000000027
offset_pressure_floor,3.516,0.6629024000000001,0.8128000000000001,0.4129024000000001
offset_pressure_floor,3.5180000000000002,0.6645296000000003,0.8144000000000002,0.4145296000000003
offset_pressure_floor,3.52,0.6661600000000001,0.8160000000000001,0.4161600000000001
offset_pressure_floor,3.5220000000000002,0.6677936000000002,0.8176000000000002,0.4177936000000002
offset_pressure_floor,3.524,0.6694304,0.8192,0.4194304
offset_pressure_floor,3.5260000000000002,0.6710704000000003,0.8208000000000002,0.4210704000000003
offset_pressure_floor,3.528,0.6727136,0.8224,0.4227136
offset_pressure_floor,3.5300000000000002,0.6743600000000003,0.8240000000000003,0.4243600000000003
offset_pressure_floor,3.532,0.6760096,0.8256000000000001,0.4260096
offset_pressure_floor,3.5340000000000003,0.6776624000000002,0.8272000000000003,0.4276624000000002
offset_pressure_floor,3.536,0.6793184000000001,0.8288000000000001,0.4293184000000001
offset_pressure_floor,3.5380000000000003,0.6809776000000003,0.8304000000000002,0.4309776000000003
offset_pressure_floor,3.54,0.6826400000000001,0.8320000000000001,0.43264000000000014
offset_pressure_floor,3.5420000000000003,0.6843056000000003,0.8336000000000002,0.4343056000000003
offset_pressure_floor,3.544,0.6859744000000001,0.8352,0.4359744000000001
offset_pressure_floor,3.5460000000000003,0.6876464000000002,0.8368000000000002,0.4376464000000002
offset_pressure_floor,3.548,0.6893216000000001,0.8384,0.4393216000000001
offset_pressure_floor,3.5500000000000003,0.6910000000000003,0.8400000000000003,0.4410000000000003
offset_pressure_floor,3.552,0.6926816,0.8416000000000001,0.4426816
offset_pressure_floor,3.5540000000000003,0.6943664000000003,0.8432000000000003,0.4443664000000003
offset_pressure_floor,3.556,0.6960544000000001,0.8448000000000001,0.4460544000000001
offset_pressure_floor,3.5580000000000003,0.6977456000000002,0.8464000000000003,0.4477456000000002
offset_pressure_floor,3.56,0.6994400000000001,0.8480000000000001,0.44944000000000006
offset_pressure_floor,3.5620000000000003,0.7011376000000002,0.8496000000000002,0.45113760000000025
offset_pressure_floor,3.564,0.7028384000000001,0.8512000000000001,0.4528384000000001
offset_pressure_floor,3.5660000000000003,0.7045424000000002,0.8528000000000002,0.45454240000000024
offset_pressure_floor,3.568,0.7062496,0.8544,0.45624960000000003
offset_pressure_floor,3.5700000000000003,0.7079600000000004,0.8560000000000003,0.45796000000000037
offset_pressure_floor,3.572,0.7096736000000001,0.8576000000000001,0.4596736000000001
offset_pressure_floor,3.574,0.7113904,0.8592,0.4613904
offset_pressure_floor,3.576,0.7131104000000001,0.8608000000000001,0.46311040000000014
offset_pressure_floor,3.578,0.7148336,0.8623999999999999,0.46483359999999996
offset_pressure_floor,3.58,0.7165600000000001,0.8640000000000001,0.4665600000000001
offset_pressure_floor,3.582,0.7182895999999999,0.8655999999999999,0.46828959999999986
offset_pressure_floor,3.584,0.7200224000000001,0.8672000000000001,0.47002240000000006
offset_pressure_floor,3.586,0.7217583999999999,0.8687999999999999,0.4717583999999999
offset_pressure_floor,3.588,0.7234976000000001,0.8704000000000001,0.4734976000000001
offset_pressure_floor,3.59,0.7252399999999999,0.8719999999999999,0.4752399999999999
offset_pressure_floor,3.592,0.7269856000000001,0.8736000000000002,0.4769856000000001
offset_pressure_floor,3.594,0.7287344,0.8752,0.4787344
offset_pressure_floor,3.596,0.7304864000000002,0.8768000000000001,0.4804864000000002
offset_pressure_floor,3.598,0.7322415999999998,0.8784,0.4822415999999998
offset_pressure_floor,3.6,0.7340000000000001,0.8800000000000001,0.4840000000000001
offset_pressure_floor,3.602,0.7357616,0.8815999999999999,0.4857616
offset_pressure_floor,3.604,0.7375264000000001,0.8832000000000001,0.48752640000000014
offset_pressure_floor,3.606,0.7392943999999999,0.8847999999999999,0.4892943999999999
offset_pressure_floor,3.608,0.7410656000000002,0.8864000000000001,0.4910656000000002
offset_pressure_floor,3.61,0.74284,0.8879999999999999,0.49283999999999994
offset_pressure_floor,3.612,0.7446176000000002,0.8896000000000002,0.4946176000000002
offset_pressure_floor,3.614,0.7463983999999999,0.8912,0.4963983999999999
offset_pressure_floor,3.616,0.7481824000000001,0.8928000000000001,0.49818240000000014
offset_pressure_floor,3.618,0.7499696,0.8944,0.4999696
offset_pressure_floor,3.62,0.7517600000000001,0.8960000000000001,0.5017600000000001
offset_pressure_floor,3.622,0.7535535999999999,0.8976,0.5035535999999999
offset_pressure_floor,3.624,0.7553504000000001,0.8992000000000001,0.5053504000000001
offset_pressure_floor,3.626,0.7571503999999999,0.9007999999999999,0.5071503999999999
offset_pressure_floor,3.628,0.7589536000000001,0.9024000000000001,0.5089536000000001
offset_pressure_floor,3.63,0.7607599999999999,0.9039999999999999,0.5107599999999999
offset_pressure_floor,3.632,0.7625696000000002,0.9056000000000002,0.5125696000000002
offset_pressure_floor,3.634,0.7643824,0.9072,0.5143824
offset_pressure_floor,3.636,0.7661984000000002,0.9088000000000002,0.5161984000000002
offset_pressure_floor,3.638,0.7680176,0.9104,0.5180176
offset_pressure_floor,3.64,0.7698400000000002,0.9120000000000001,0.5198400000000002
offset_pressure_floor,3.642,0.7716656,0.9136,0.5216656
offset_pressure_floor,3.644,0.7734944000000001,0.9152000000000001,0.5234944000000001
offset_pressure_floor,3.646,0.7753263999999999,0.9168,0.5253263999999999
offset_pressure_floor,3.648,0.7771616000000002,0.9184000000000001,0.5271616000000002
offset_pressure_floor,3.65,0.7789999999999999,0.9199999999999999,0.5289999999999999
offset_pressure_floor,3.652,0.7808416000000001,0.9216000000000002,0.5308416000000001
offset_pressure_floor,3.654,0.7826864,0.9232,0.5326864
offset_pressure_floor,3.656,0.7845344000000002,0.9248000000000002,0.5345344000000002
offset_pressure_floor,3.658,0.7863855999999999,0.9264,0.5363855999999999
offset_pressure_floor,3.66,0.7882400000000002,0.9280000000000002,0.5382400000000002
offset_pressure_floor,3.662,0.7900976,0.9296,0.5400976
offset_pressure_floor,3.664,0.7919584000000002,0.9312000000000001,0.5419584000000002
offset_pressure_floor,3.666,0.7938223999999999,0.9328,0.5438223999999999
offset_pressure_floor,3.668,0.7956896000000001,0.9344000000000001,0.5456896000000001
offset_pressure_floor,3.67,0.7975599999999999,0.9359999999999999,0.5475599999999999
offset_pressure_floor,3.672,0.7994336000000002,0.9376000000000002,0.5494336000000002
offset_pressure_floor,3.674,0.8013104,0.9392,0.5513104
offset_pressure_floor,3.676,0.8031904000000002,0.9408000000000002,0.5531904000000002
offset_pressure_floor,3.678,0.8050736,0.9424,0.5550736
offset_pressure_floor,3.68,0.8069600000000001,0.9440000000000002,0.5569600000000001
offset_pressure_floor,3.682,0.8088496,0.9456,0.5588496
offset_pressure_floor,3.684,0.8107424000000002,0.9472000000000002,0.5607424000000002
offset_pressure_floor,3.686,0.8126384,0.9488,0.5626384
offset_pressure_floor,3.688,0.8145376000000002,0.9504000000000001,0.5645376000000002
offset_pressure_floor,3.69,0.8164399999999999,0.952,0.5664399999999999
offset_pressure_floor,3.692,0.8183456000000001,0.9536000000000002,0.5683456000000001
offset_pressure_floor,3.694,0.8202543999999999,0.9552,0.5702543999999999
offset_pressure_floor,3.696,0.8221664000000002,0.9568000000000002,0.5721664000000002
offset_pressure_floor,3.698,0.8240816,0.9584,0.5740816
offset_pressure_floor,3.7,0.8260000000000002,0.9600000000000002,0.5760000000000002
offset_pressure_floor,3.702,0.8279216,0.9616,0.5779216
offset_pressure_floor,3.704,0.8298464000000002,0.9632000000000002,0.5798464000000002
offset_pressure_floor,3.706,0.8317743999999999,0.9648,0.5817743999999999
offset_pressure_floor,3.708,0.8337056000000002,0.9664000000000001,0.5837056000000002
offset_pressure_floor,3.71,0.83564,0.968,0.58564
offset_pressure_floor,3.712,0.8375776000000003,0.9696000000000002,0.5875776000000003
offset_pressure_floor,3.714,0.8395184,0.9712000000000001,0.5895184
offset_pressure_floor,3.716,0.8414624000000002,0.9728000000000002,0.5914624000000002
offset_pressure_floor,3.718,0.8434096,0.9744,0.5934096
offset_pressure_floor,3.72,0.8453600000000002,0.9760000000000002,0.5953600000000002
offset_pressure_floor,3.722,0.8473136,0.9776,0.5973136
offset_pressure_floor,3.724,0.8492704000000002,0.9792000000000002,0.5992704000000002
offset_pressure_floor,3.726,0.8512303999999999,0.9808,0.6012303999999999
offset_pressure_floor,3.728,0.8531936000000002,0.9824000000000002,0.6031936000000002
offset_pressure_floor,3.73,0.85516,0.984,0.60516
offset_pressure_floor,3.732,0.8571296000000003,0.9856000000000003,0.6071296000000003
offset_pressure_floor,3.734,0.8591024,0.9872000000000001,0.6091024
offset_pressure_floor,3.736,0.8610784000000002,0.9888000000000002,0.6110784000000002
offset_pressure_floor,3.738,0.8630576,0.9904000000000001,0.6130576
offset_pressure_floor,3.74,0.8650400000000003,0.9920000000000002,0.6150400000000003
offset_pressure_floor,3.742,0.8670256000000001,0.9936,0.6170256000000001
offset_pressure_floor,3.744,0.8690144000000002,0.9952000000000002,0.6190144000000002
offset_pressure_floor,3.746,0.8710064000000001,0.9968,0.6210064000000001
offset_pressure_floor,3.748,0.8730016000000003,0.9984000000000002,0.6230016000000003
offset_pressure_floor,3.75,0.875,1.0,0.625
offset_pressure_floor,3.7520000000000002,0.8770016000000003,1.0016000000000003,0.6270016000000003
offset_pressure_floor,3.754,0.8790064000000001,1.0032,0.6290064000000001
offset_pressure_floor,3.7560000000000002,0.8810144000000002,1.0048000000000001,0.6310144000000002
offset_pressure_floor,3.758,0.8830256000000001,1.0064,0.6330256000000001
offset_pressure_floor,3.7600000000000002,0.8850400000000003,1.0080000000000002,0.6350400000000003
offset_pressure_floor,3.762,0.8870576,1.0096,0.6370576
offset_pressure_floor,3.7640000000000002,0.8890784000000003,1.0112000000000003,0.6390784000000003
offset_pressure_floor,3.766,0.8911024000000001,1.0128000000000001,0.6411024000000001
offset_pressure_floor,3.7680000000000002,0.8931296000000003,1.0144000000000002,0.6431296000000003
offset_pressure_floor,3.77,0.8951600000000001,1.016,0.6451600000000001
offset_pressure_floor,3.7720000000000002,0.8971936000000003,1.0176000000000003,0.6471936000000003
offset_pressure_floor,3.774,0.8992304,1.0192,0.6492304
offset_pressure_floor,3.7760000000000002,0.9012704000000004,1.0208000000000002,0.6512704000000004
offset_pressure_floor,3.778,0.9033136,1.0224,0.6533136
offset_pressure_floor,3.7800000000000002,0.9053600000000004,1.0240000000000002,0.6553600000000004
offset_pressure_floor,3.782,0.9074096,1.0256,0.6574096
offset_pressure_floor,3.7840000000000003,0.9094624000000002,1.0272000000000003,0.6594624000000002
offset_pressure_floor,3.786,0.9115184000000001,1.0288000000000002,0.6615184000000001
offset_pressure_floor,3.7880000000000003,0.9135776000000003,1.0304000000000002,0.6635776000000003
offset_pressure_floor,3.79,0.9156400000000001,1.032,0.6656400000000001
offset_pressure_floor,3.7920000000000003,0.9177056000000003,1.0336000000000003,0.6677056000000003
offset_pressure_floor,3.794,0.9197744000000001,1.0352000000000001,0.6697744000000001
offset_pressure_floor,3.7960000000000003,0.9218464000000003,1.0368000000000002,0.6718464000000003
offset_pressure_floor,3.798,0.9239216000000001,1.0384,0.6739216000000001
offset_pressure_floor,3.8000000000000003,0.9260000000000003,1.0400000000000003,0.6760000000000003
offset_pressure_floor,3.802,0.9280816000000001,1.0416,0.6780816000000001
offset_pressure_floor,3.8040000000000003,0.9301664000000003,1.0432000000000003,0.6801664000000003
offset_pressure_floor,3.806,0.9322544000000001,1.0448000000000002,0.6822544000000001
offset_pressure_floor,3.8080000000000003,0.9343456000000003,1.0464000000000002,0.6843456000000003
offset_pressure_floor,3.81,0.9364400000000002,1.048,0.6864400000000002
offset_pressure_floor,3.8120000000000003,0.9385376000000003,1.0496000000000003,0.6885376000000003
offset_pressure_floor,3.814,0.9406384000000001,1.0512000000000001,0.6906384000000001
offset_pressure_floor,3.8160000000000003,0.9427424000000003,1.0528000000000002,0.6927424000000003
offset_pressure_floor,3.818,0.9448496000000001,1.0544,0.6948496000000001
offset_pressure_floor,3.8200000000000003,0.9469600000000004,1.0560000000000003,0.6969600000000004
offset_pressure_floor,3.822,0.9490736000000002,1.0576,0.6990736000000002
offset_pressure_floor,3.8240000000000003,0.9511904000000003,1.0592000000000004,0.7011904000000003
offset_pressure_floor,3.826,0.9533104000000001,1.0608000000000002,0.7033104000000001
offset_pressure_floor,3.8280000000000003,0.9554336000000003,1.0624000000000002,0.7054336000000003
offset_pressure_floor,3.83,0.9575600000000001,1.064,0.7075600000000001
offset_pressure_floor,3.832,0.9596895999999999,1.0655999999999999,0.7096895999999999
offset_pressure_floor,3.834,0.9618224000000001,1.0672000000000001,0.7118224000000001
offset_pressure_floor,3.836,0.9639583999999999,1.0688,0.7139583999999999
offset_pressure_floor,3.838,0.9660976000000001,1.0704,0.7160976000000001
offset_pressure_floor,3.84,0.9682399999999999,1.0719999999999998,0.7182399999999999
offset_pressure_floor,3.842,0.9703856000000002,1.0736,0.7203856000000002
offset_pressure_floor,3.844,0.9725343999999999,1.0752,0.7225343999999999
offset_pressure_floor,3.846,0.9746864000000002,1.0768000000000002,0.7246864000000002
offset_pressure_floor,3.848,0.9768415999999999,1.0784,0.7268415999999999
offset_pressure_floor,3.85,0.9790000000000001,1.08,0.7290000000000001
offset_pressure_floor,3.852,0.9811616,1.0816,0.7311616
offset_pressure_floor,3.854,0.9833264000000002,1.0832000000000002,0.7333264000000002
offset_pressure_floor,3.856,0.9854943999999999,1.0848,0.7354943999999999
offset_pressure_floor,3.858,0.9876656000000001,1.0864,0.7376656000000001
offset_pressure_floor,3.86,0.9898399999999999,1.0879999999999999,0.7398399999999999
offset_pressure_floor,3.862,0.9920176000000002,1.0896000000000001,0.7420176000000002
offset_pressure_floor,3.864,0.9941983999999999,1.0912,0.7441983999999999
offset_pressure_floor,3.866,0.9963824000000002,1.0928000000000002,0.7463824000000002
offset_pressure_floor,3.868,0.9985696,1.0944,0.7485696
offset_pressure_floor,3.87,1.00076,1.096,0.7507600000000001
offset_pressure_floor,3.872,1.0029536,1.0976,0.7529535999999999
offset_pressure_floor,3.874,1.0051504000000002,1.0992000000000002,0.7551504000000002
offset_pressure_floor,3.876,1.0073504,1.1008,0.7573504
offset_pressure_floor,3.878,1.0095536000000003,1.1024,0.7595536000000003
offset_pressure_floor,3.88,1.0117599999999998,1.1039999999999999,0.7617599999999998
offset_pressure_floor,3.882,1.0139696000000002,1.1056000000000001,0.7639696000000002
offset_pressure_floor,3.884,1.0161824,1.1072,0.7661823999999999
offset_pressure_floor,3.886,1.0183984000000001,1.1088000000000002,0.7683984000000001
offset_pressure_floor,3.888,1.0206176,1.1104,0.7706176
offset_pressure_floor,3.89,1.0228400000000002,1.112,0.7728400000000002
offset_pressure_floor,3.892,1.0250656,1.1136,0.7750656
offset_pressure_floor,3.894,1.0272944000000002,1.1152000000000002,0.7772944000000002
offset_pressure_floor,3.896,1.0295264,1.1168,0.7795264
offset_pressure_floor,3.898,1.0317616000000003,1.1184,0.7817616000000003
offset_pressure_floor,3.9,1.0339999999999998,1.1199999999999999,0.7839999999999998
offset_pressure_floor,3.902,1.0362416000000003,1.1216000000000002,0.7862416000000003
offset_pressure_floor,3.904,1.0384864,1.1232,0.7884864
offset_pressure_floor,3.906,1.0407344000000003,1.1248000000000002,0.7907344000000003
offset_pressure_floor,3.908,1.0429856,1.1264,0.7929856
offset_pressure_floor,3.91,1.0452400000000002,1.1280000000000001,0.7952400000000002
offset_pressure_floor,3.912,1.0474975999999998,1.1296,0.7974975999999998
offset_pressure_floor,3.914,1.0497584000000002,1.1312000000000002,0.7997584000000002
offset_pressure_floor,3.916,1.0520223999999998,1.1328,0.8020223999999998
offset_pressure_floor,3.918,1.0542896000000002,1.1344,0.8042896000000002
offset_pressure_floor,3.92,1.0565600000000002,1.136,0.8065600000000002
offset_pressure_floor,3.922,1.0588336000000003,1.1376000000000002,0.8088336000000003
offset_pressure_floor,3.924,1.0611104,1.1392,0.8111104
offset_pressure_floor,3.926,1.0633904000000003,1.1408000000000003,0.8133904000000003
offset_pressure_floor,3.928,1.0656735999999998,1.1424,0.8156735999999998
offset_pressure_floor,3.93,1.0679600000000002,1.1440000000000001,0.8179600000000002
offset_pressure_floor,3.932,1.0702496,1.1456,0.8202495999999999
offset_pressure_floor,3.934,1.0725424000000001,1.1472000000000002,0.8225424000000001
offset_pressure_floor,3.936,1.0748384,1.1488,0.8248384
offset_pressure_floor,3.938,1.0771376000000004,1.1504,0.8271376000000004
offset_pressure_floor,3.94,1.07944,1.152,0.82944
offset_pressure_floor,3.942,1.0817456,1.1536000000000002,0.8317456000000001
offset_pressure_floor,3.944,1.0840543999999999,1.1552,0.8340543999999999
offset_pressure_floor,3.946,1.0863664000000002,1.1568000000000003,0.8363664000000002
offset_pressure_floor,3.948,1.0886816000000001,1.1584,0.8386816000000001
offset_pressure_floor,3.95,1.0910000000000002,1.1600000000000001,0.8410000000000002
offset_pressure_floor,3.952,1.0933216,1.1616,0.8433215999999999
offset_pressure_floor,3.954,1.0956464000000001,1.1632000000000002,0.8456464000000001
offset_pressure_floor,3.956,1.0979744,1.1648,0.8479744
offset_pressure_floor,3.958,1.1003056000000004,1.1664,0.8503056000000004
offset_pressure_floor,3.96,1.10264,1.168,0.8526400000000001
offset_pressure_floor,3.962,1.1049776000000002,1.1696000000000002,0.8549776000000002
offset_pressure_floor,3.964,1.1073184,1.1712,0.8573184
offset_pressure_floor,3.966,1.1096624000000004,1.1728000000000003,0.8596624000000004
offset_pressure_floor,3.968,1.1120096,1.1744,0.8620095999999999
offset_pressure_floor,3.97,1.1143600000000005,1.1760000000000002,0.8643600000000005
offset_pressure_floor,3.972,1.1167136,1.1776,0.8667136
offset_pressure_floor,3.974,1.1190704000000002,1.1792000000000002,0.8690704000000002
offset_pressure_floor,3.976,1.1214304,1.1808,0.8714303999999999
offset_pressure_floor,3.978,1.1237936000000004,1.1824000000000001,0.8737936000000004
offset_pressure_floor,3.98,1.12616,1.184,0.87616
offset_pressure_floor,3.982,1.1285296000000002,1.1856000000000002,0.8785296000000002
offset_pressure_floor,3.984,1.1309024,1.1872,0.8809024000000001
offset_pressure_floor,3.986,1.1332784000000002,1.1888000000000003,0.8832784000000002
offset_pressure_floor,3.988,1.1356576,1.1904000000000001,0.8856576
offset_pressure_floor,3.99,1.1380400000000004,1.1920000000000002,0.8880400000000004
offset_pressure_floor,3.992,1.1404256,1.1936,0.8904255999999999
offset_pressure_floor,3.994,1.1428144000000002,1.1952000000000003,0.8928144000000002
offset_pressure_floor,3.996,1.1452064000000002,1.1968,0.8952064000000002
offset_pressure_floor,3.998,1.1476016000000002,1.1984000000000001,0.8976016000000002
offset_pressure_floor,4.0,1.15,1.2000000000000002,0.8999999999999999
offset_pressure_floor,4.002000000000001,1.152401600000001,1.2016000000000007,0.902401600000001
offset_pressure_floor,4.004,1.1548063999999996,1.2031999999999998,0.9048063999999996
offset_pressure_floor,4.006,1.1572144000000004,1.2048000000000003,0.9072144000000004
offset_pressure_floor,4.008,1.1596256,1.2064000000000001,0.9096256
offset_pressure_floor,4.01,1.1620399999999997,1.208,0.9120399999999997
offset_pressure_floor,4.0120000000000005,1.1644576000000006,1.2096000000000005,0.9144576000000006
offset_pressure_floor,4.014,1.1668784000000003,1.2112000000000003,0.9168784000000003
offset_pressure_floor,4.016,1.1693023999999999,1.2128,0.9193023999999999
offset_pressure_floor,4.018000000000001,1.1717296000000008,1.2144000000000006,0.9217296000000008
offset_pressure_floor,4.02,1.1741599999999996,1.2159999999999997,0.9241599999999996
offset_pressure_floor,4.022,1.1765936000000004,1.2176000000000002,0.9265936000000004
offset_pressure_floor,4.024,1.1790304000000003,1.2192,0.9290304000000003
offset_pressure_floor,4.026,1.1814703999999998,1.2207999999999999,0.9314703999999998
offset_pressure_floor,4.0280000000000005,1.1839136000000006,1.2224000000000004,0.9339136000000006
offset_pressure_floor,4.03,1.1863600000000005,1.2240000000000002,0.9363600000000005
offset_pressure_floor,4.032,1.1888096000000001,1.2256,0.9388096000000001
offset_pressure_floor,4.034000000000001,1.1912624000000007,1.2272000000000007,0.9412624000000007
offset_pressure_floor,4.036,1.1937183999999994,1.2287999999999997,0.9437183999999994
offset_pressure_floor,4.038,1.1961776000000004,1.2304000000000004,0.9461776000000004
offset_pressure_floor,4.04,1.1986400000000001,1.2320000000000002,0.9486400000000001
offset_pressure_floor,4.042,1.2011056,1.2336,0.9511056
offset_pressure_floor,4.0440000000000005,1.2035744000000008,1.2352000000000005,0.9535744000000008
offset_pressure_floor,4.046,1.2060464000000004,1.2368000000000003,0.9560464000000004
offset_pressure_floor,4.048,1.2085216,1.2384000000000002,0.9585216000000001
offset_pressure_floor,4.050000000000001,1.2110000000000007,1.2400000000000007,0.9610000000000007
offset_pressure_floor,4.052,1.2134815999999997,1.2415999999999998,0.9634815999999997
offset_pressure_floor,4.054,1.2159664000000003,1.2432000000000003,0.9659664000000003
offset_pressure_floor,4.056,1.2184544000000002,1.2448000000000001,0.9684544000000002
offset_pressure_floor,4.058,1.2209455999999999,1.2464,0.9709455999999999
offset_pressure_floor,4.0600000000000005,1.2234400000000005,1.2480000000000004,0.9734400000000005
offset_pressure_floor,4.062,1.2259376000000004,1.2496000000000003,0.9759376000000004
offset_pressure_floor,4.064,1.2284384000000002,1.2512,0.9784384000000002
offset_pressure_floor,4.066000000000001,1.2309424000000009,1.2528000000000006,0.9809424000000009
offset_pressure_floor,4.068,1.2334495999999995,1.2543999999999997,0.9834495999999995
offset_pressure_floor,4.07,1.2359600000000004,1.2560000000000002,0.9859600000000004
offset_pressure_floor,4.072,1.2384736,1.2576,0.9884736000000001
offset_pressure_floor,4.074,1.2409903999999998,1.2591999999999999,0.9909903999999998
offset_pressure_floor,4.0760000000000005,1.2435104000000008,1.2608000000000006,0.9935104000000008
offset_pressure_floor,4.078,1.2460336000000005,1.2624000000000004,0.9960336000000005
offset_pressure_floor,4.08,1.2485600000000003,1.2640000000000002,0.9985600000000003
offset_pressure_floor,4.082000000000001,1.251089600000001,1.2656000000000007,1.001089600000001
offset_pressure_floor,4.084,1.2536223999999996,1.2671999999999999,1.0036223999999996
offset_pressure_floor,4.086,1.2561584000000003,1.2688000000000004,1.0061584000000003
offset_pressure_floor,4.088,1.2586976000000003,1.2704000000000002,1.0086976000000003
offset_pressure_floor,4.09,1.2612399999999997,1.272,1.0112399999999997
offset_pressure_floor,4.0920000000000005,1.2637856000000007,1.2736000000000005,1.0137856000000007
offset_pressure_floor,4.093999999999999,1.2663343999999994,1.2751999999999997,1.0163343999999994
offset_pressure_floor,4.096,1.2688864000000002,1.2768000000000002,1.0188864000000002
offset_pressure_floor,4.098,1.2714416,1.2784,1.0214416
offset_pressure_floor,4.1,1.2739999999999996,1.2799999999999998,1.0239999999999996
offset_pressure_floor,4.102,1.2765616000000004,1.2816000000000003,1.0265616000000004
offset_pressure_floor,4.104,1.2791264000000002,1.2832000000000001,1.0291264000000002
offset_pressure_floor,4.106,1.2816944,1.2848,1.0316944
offset_pressure_floor,4.1080000000000005,1.2842656000000008,1.2864000000000004,1.0342656000000008
offset_pressure_floor,4.109999999999999,1.2868399999999993,1.2879999999999996,1.0368399999999993
offset_pressure_floor,4.112,1.2894176000000002,1.2896,1.0394176000000002
offset_pressure_floor,4.114,1.2919983999999998,1.2912,1.0419983999999998
offset_pressure_floor,4.116,1.2945823999999997,1.2927999999999997,1.0445823999999997
offset_pressure_floor,4.118,1.2971696000000006,1.2944000000000004,1.0471696000000006
offset_pressure_floor,4.12,1.2997600000000002,1.2960000000000003,1.0497600000000002
offset_pressure_floor,4.122,1.3023535999999998,1.2976,1.0523535999999998
offset_pressure_floor,4.1240000000000006,1.3049504000000007,1.2992000000000006,1.0549504000000007
