root,file_name,full_path,extension,artifact_kind,length,score,priority,imports_or_modules
D:\Physical_Physics,figmpl_directive.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\sphinxext\figmpl_directive.py,.py,python_script,9308,0,low_or_support,docutils; docutils.parsers.rst; docutils.parsers.rst.directives.images; matplotlib; os; os.path; pathlib; shutil; sphinx.errors
D:\Physical_Physics,plot_directive.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\sphinxext\plot_directive.py,.py,python_script,32542,0,low_or_support,contextlib; doctest; docutils.parsers.rst; docutils.parsers.rst.directives.images; io; itertools; jinja2; matplotlib; matplotlib.backend_bases; matplotlib.pyplot; numpy; os; os.path; pathlib; re; shutil; sphinx.errors; sys; textwrap; traceback
D:\Physical_Physics,roles.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\sphinxext\roles.py,.py,python_script,4882,0,low_or_support,docutils; matplotlib; urllib.parse
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\testing\__init__.py,.py,python_script,6942,0,low_or_support,locale; logging; matplotlib; os; pathlib; pytest; subprocess; sys; tempfile
D:\Physical_Physics,_markers.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\testing\_markers.py,.py,python_script,1419,0,low_or_support,logging; matplotlib; matplotlib.testing; matplotlib.testing.compare; pytest; shutil
D:\Physical_Physics,compare.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\testing\compare.py,.py,python_script,19780,0,low_or_support,PIL; atexit; functools; hashlib; logging; matplotlib; matplotlib.testing.exceptions; numpy; os; pathlib; pytest; re; shutil; subprocess; sys; tempfile; weakref
D:\Physical_Physics,exceptions.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\testing\exceptions.py,.py,python_script,138,0,low_or_support,
D:\Physical_Physics,Duration.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\testing\jpl_units\Duration.py,.py,python_script,3966,0,low_or_support,functools; matplotlib; matplotlib.testing.jpl_units; operator
D:\Physical_Physics,Epoch.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\testing\jpl_units\Epoch.py,.py,python_script,6100,0,low_or_support,datetime; functools; math; matplotlib; matplotlib.dates; matplotlib.testing.jpl_units; operator
D:\Physical_Physics,StrConverter.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\testing\jpl_units\StrConverter.py,.py,python_script,2865,0,low_or_support,matplotlib.units; numpy
D:\Physical_Physics,UnitDbl.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\testing\jpl_units\UnitDbl.py,.py,python_script,5882,0,low_or_support,functools; matplotlib; operator
D:\Physical_Physics,widgets.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\testing\widgets.py,.py,python_script,3480,0,low_or_support,matplotlib.pyplot; unittest
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\__init__.py,.py,python_script,366,0,low_or_support,pathlib
D:\Physical_Physics,conftest.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\conftest.py,.py,python_script,138,0,low_or_support,matplotlib.testing.conftest
D:\Physical_Physics,test_agg.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_agg.py,.py,python_script,10884,0,low_or_support,PIL; PIL.PngImagePlugin; io; matplotlib; matplotlib.backends.backend_agg; matplotlib.figure; matplotlib.image; matplotlib.path; matplotlib.testing.decorators; matplotlib.transforms; numpy; numpy.testing; pytest
D:\Physical_Physics,test_agg_filter.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_agg_filter.py,.py,python_script,1067,0,low_or_support,matplotlib.pyplot; matplotlib.testing.decorators; numpy
D:\Physical_Physics,test_animation.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_animation.py,.py,python_script,18357,0,low_or_support,matplotlib; matplotlib.animation; matplotlib.testing.decorators; numpy; os; pathlib; platform; pytest; re; shutil; subprocess; sys; weakref
D:\Physical_Physics,test_api.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_api.py,.py,python_script,5914,0,low_or_support,__future__; collections.abc; matplotlib; numpy; pytest; re; typing; typing_extensions
D:\Physical_Physics,test_arrow_patches.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_arrow_patches.py,.py,python_script,6577,0,low_or_support,matplotlib.patches; matplotlib.pyplot; matplotlib.testing.decorators; platform; pytest
D:\Physical_Physics,test_axis.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_axis.py,.py,python_script,1446,0,low_or_support,matplotlib.axis; matplotlib.pyplot; numpy
D:\Physical_Physics,test_backend_cairo.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_backend_cairo.py,.py,python_script,1821,0,low_or_support,matplotlib; matplotlib.testing.decorators; numpy; pytest
D:\Physical_Physics,test_backend_gtk3.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_backend_gtk3.py,.py,python_script,2849,0,low_or_support,gi.repository; matplotlib; os; pytest; unittest
D:\Physical_Physics,test_backend_inline.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_backend_inline.py,.py,python_script,1608,0,low_or_support,IPython; matplotlib.testing; os; pathlib; pytest; tempfile
D:\Physical_Physics,test_backend_macosx.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_backend_macosx.py,.py,python_script,3654,0,low_or_support,matplotlib; matplotlib.pyplot; matplotlib.testing; os; pathlib; pytest; threading; unittest
D:\Physical_Physics,test_backend_nbagg.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_backend_nbagg.py,.py,python_script,1459,0,low_or_support,IPython; matplotlib.testing; os; pathlib; pytest; tempfile
D:\Physical_Physics,test_backend_pdf.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_backend_pdf.py,.py,python_script,14602,0,low_or_support,datetime; decimal; io; matplotlib; matplotlib.backends._backend_pdf_ps; matplotlib.backends.backend_pdf; matplotlib.cbook; matplotlib.font_manager; matplotlib.ft2font; matplotlib.patches; matplotlib.testing._markers; matplotlib.testing.decorators; numpy; os; pathlib; pytest
D:\Physical_Physics,test_backend_pgf.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_backend_pgf.py,.py,python_script,13028,0,low_or_support,datetime; io; matplotlib; matplotlib.backends.backend_pgf; matplotlib.pyplot; matplotlib.testing; matplotlib.testing._markers; matplotlib.testing.compare; matplotlib.testing.decorators; matplotlib.testing.exceptions; numpy; os; packaging.version; pytest; shutil
D:\Physical_Physics,test_backend_ps.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_backend_ps.py,.py,python_script,12600,0,low_or_support,collections; io; matplotlib; matplotlib.collections; matplotlib.colors; matplotlib.figure; matplotlib.patches; matplotlib.pyplot; matplotlib.testing._markers; matplotlib.testing.decorators; numpy; pathlib; pytest; re; tempfile
D:\Physical_Physics,test_backend_registry.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_backend_registry.py,.py,python_script,5950,0,low_or_support,collections.abc; matplotlib; matplotlib.backends; pytest; typing
D:\Physical_Physics,test_backend_template.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_backend_template.py,.py,python_script,2184,0,low_or_support,matplotlib; matplotlib.backends; matplotlib.backends.backend_template; sys; types; unittest.mock
D:\Physical_Physics,test_backend_tk.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_backend_tk.py,.py,python_script,8850,0,low_or_support,functools; importlib; matplotlib; matplotlib.backend_bases; matplotlib.backends; matplotlib.backends.backend_tkagg; matplotlib.cbook; matplotlib.figure; matplotlib.pyplot; matplotlib.testing; numpy; os; platform; pytest; subprocess; sys; threading; time; tkinter; unittest
D:\Physical_Physics,test_backend_tools.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_backend_tools.py,.py,python_script,501,0,low_or_support,matplotlib.backend_tools; pytest
D:\Physical_Physics,test_backend_webagg.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_backend_webagg.py,.py,python_script,938,0,low_or_support,matplotlib.backends.backend_webagg_core; matplotlib.testing; os; pytest; sys
D:\Physical_Physics,test_backends_interactive.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_backends_interactive.py,.py,python_script,28880,0,low_or_support,PIL; concurrent.futures; functools; gi; importlib; importlib.util; inspect; io; json; matplotlib; matplotlib.backend_bases; matplotlib.backend_tools; matplotlib.backends.backend_qt; matplotlib.backends.backend_qt5; matplotlib.backends.backend_qt5agg; matplotlib.backends.backend_qt5cairo; matplotlib.pyplot; matplotlib.testing; os; packaging.version; platform; pytest; signal; subprocess; sys; tempfile; threading; time; unittest.mock; urllib.request; warnings; win32api
D:\Physical_Physics,test_basic.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_basic.py,.py,python_script,1141,0,low_or_support,builtins; matplotlib.backend_bases; matplotlib.figure; matplotlib.pyplot; matplotlib.testing; os; pylab; sys; textwrap
D:\Physical_Physics,test_bezier.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_bezier.py,.py,python_script,692,0,low_or_support,matplotlib.bezier
D:\Physical_Physics,test_cbook.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_cbook.py,.py,python_script,33656,0,low_or_support,__future__; datetime; itertools; matplotlib; matplotlib.cbook; matplotlib.colors; numpy; numpy.testing; pathlib; pickle; pytest; sys; types; typing; unittest.mock
D:\Physical_Physics,test_collections.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_collections.py,.py,python_script,48896,0,low_or_support,datetime; io; itertools; matplotlib; matplotlib.collections; matplotlib.colors; matplotlib.path; matplotlib.pyplot; matplotlib.testing.decorators; matplotlib.transforms; mpl_toolkits.mplot3d; numpy; numpy.testing; platform; pytest; re; types
D:\Physical_Physics,test_compare_images.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_compare_images.py,.py,python_script,3260,0,low_or_support,matplotlib.testing.compare; matplotlib.testing.decorators; pathlib; pytest; shutil
D:\Physical_Physics,test_container.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_container.py,.py,python_script,694,0,low_or_support,matplotlib.pyplot; numpy
D:\Physical_Physics,test_cycles.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_cycles.py,.py,python_script,5996,0,low_or_support,contextlib; cycler; io; matplotlib; matplotlib.pyplot; numpy; pytest
D:\Physical_Physics,test_determinism.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_determinism.py,.py,python_script,7958,0,low_or_support,matplotlib; matplotlib.cbook; matplotlib.collections; matplotlib.image; matplotlib.offsetbox; matplotlib.patches; matplotlib.path; matplotlib.testing; matplotlib.testing._markers; matplotlib.testing.compare; matplotlib.text; matplotlib.transforms; os; pytest; sys
D:\Physical_Physics,test_doc.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_doc.py,.py,python_script,1015,0,low_or_support,pytest; sphinx_gallery
D:\Physical_Physics,test_dviread.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_dviread.py,.py,python_script,2764,0,low_or_support,json; matplotlib.dviread; pathlib; pytest; shutil
D:\Physical_Physics,test_font_manager.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_font_manager.py,.py,python_script,14136,0,low_or_support,PIL; gc; io; matplotlib; matplotlib.font_manager; matplotlib.ft2font; matplotlib.testing; multiprocessing; numpy; os; pathlib; pytest; shutil; sys; threading; warnings
D:\Physical_Physics,test_fontconfig_pattern.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_fontconfig_pattern.py,.py,python_script,2168,0,low_or_support,matplotlib.font_manager; pytest
D:\Physical_Physics,test_getattr.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_getattr.py,.py,python_script,1090,0,low_or_support,importlib; matplotlib; pkgutil; pytest
D:\Physical_Physics,test_gridspec.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_gridspec.py,.py,python_script,1580,0,low_or_support,matplotlib.gridspec; matplotlib.pyplot; pytest
D:\Physical_Physics,test_marker.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_marker.py,.py,python_script,11410,0,low_or_support,matplotlib; matplotlib.path; matplotlib.pyplot; matplotlib.testing.decorators; matplotlib.transforms; numpy; pytest
D:\Physical_Physics,test_matplotlib.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_matplotlib.py,.py,python_script,3368,0,low_or_support,matplotlib; matplotlib.backends; matplotlib.testing; os; pytest; subprocess; sys; unittest.mock
D:\Physical_Physics,test_mlab.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_mlab.py,.py,python_script,42269,0,low_or_support,matplotlib; numpy; numpy.testing; pytest
D:\Physical_Physics,test_multivariate_colormaps.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_multivariate_colormaps.py,.py,python_script,20785,0,low_or_support,PIL; base64; io; matplotlib; matplotlib.pyplot; matplotlib.testing.decorators; numpy; numpy.testing; pathlib; pytest
D:\Physical_Physics,test_offsetbox.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_offsetbox.py,.py,python_script,16656,0,low_or_support,collections; io; matplotlib.backend_bases; matplotlib.lines; matplotlib.offsetbox; matplotlib.patches; matplotlib.pyplot; matplotlib.testing.decorators; numpy; numpy.testing; pytest
D:\Physical_Physics,test_patches.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_patches.py,.py,python_script,33592,0,low_or_support,datetime; matplotlib; matplotlib.patches; matplotlib.pyplot; matplotlib.testing.decorators; matplotlib.testing.jpl_units; matplotlib.transforms; numpy; numpy.testing; platform; pytest
D:\Physical_Physics,test_path.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_path.py,.py,python_script,23254,0,low_or_support,matplotlib; matplotlib.backend_bases; matplotlib.patches; matplotlib.path; matplotlib.pyplot; matplotlib.testing.decorators; numpy; numpy.testing; platform; pytest; re
D:\Physical_Physics,test_patheffects.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_patheffects.py,.py,python_script,8109,0,low_or_support,matplotlib.backend_bases; matplotlib.patches; matplotlib.path; matplotlib.patheffects; matplotlib.pyplot; matplotlib.testing.decorators; numpy; platform
D:\Physical_Physics,test_pickle.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_pickle.py,.py,python_script,10014,0,low_or_support,ast; io; matplotlib; matplotlib.backends.backend_agg; matplotlib.backends.backend_pdf; matplotlib.dates; matplotlib.figure; matplotlib.lines; matplotlib.pyplot; matplotlib.testing; matplotlib.testing.decorators; matplotlib.transforms; mpl_toolkits.axes_grid1; numpy; os; pickle; pickletools; pytest; sys
D:\Physical_Physics,test_png.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_png.py,.py,python_script,1407,0,low_or_support,io; matplotlib; matplotlib.testing.decorators; pathlib; pytest
D:\Physical_Physics,test_preprocess_data.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_preprocess_data.py,.py,python_script,11363,0,low_or_support,matplotlib; matplotlib.axes; matplotlib.testing; matplotlib.testing.decorators; numpy; pytest; re; sys
D:\Physical_Physics,test_pyplot.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_pyplot.py,.py,python_script,13929,0,low_or_support,difflib; matplotlib; matplotlib.testing; numpy; pathlib; pytest; sys
D:\Physical_Physics,test_quiver.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_quiver.py,.py,python_script,11953,0,low_or_support,matplotlib; matplotlib.testing.decorators; numpy; platform; pytest; sys
D:\Physical_Physics,test_rcparams.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_rcparams.py,.py,python_script,26506,0,low_or_support,copy; cycler; matplotlib; matplotlib.colors; matplotlib.pyplot; matplotlib.rcsetup; matplotlib.testing; numpy; os; packaging.version; pytest; subprocess; sys; unittest
D:\Physical_Physics,test_sankey.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_sankey.py,.py,python_script,3900,0,low_or_support,matplotlib.sankey; matplotlib.testing.decorators; numpy.testing; pytest
D:\Physical_Physics,test_simplification.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_simplification.py,.py,python_script,21570,0,low_or_support,base64; io; matplotlib; matplotlib.path; matplotlib.pyplot; matplotlib.testing.decorators; numpy; numpy.testing; platform; pytest
D:\Physical_Physics,test_sphinxext.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_sphinxext.py,.py,python_script,9937,0,low_or_support,filecmp; matplotlib.testing; os; pathlib; pytest; shutil; sys
D:\Physical_Physics,test_streamplot.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_streamplot.py,.py,python_script,5731,0,low_or_support,matplotlib.pyplot; matplotlib.testing.decorators; matplotlib.transforms; numpy; numpy.testing; pytest
D:\Physical_Physics,test_style.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_style.py,.py,python_script,6509,0,low_or_support,contextlib; matplotlib; matplotlib.style.core; numpy; pathlib; pytest; sys; tempfile
D:\Physical_Physics,test_table.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_table.py,.py,python_script,8659,0,low_or_support,datetime; matplotlib.path; matplotlib.pyplot; matplotlib.table; matplotlib.testing.decorators; matplotlib.transforms; matplotlib.units; numpy; unittest.mock
D:\Physical_Physics,test_testing.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_testing.py,.py,python_script,1057,0,low_or_support,matplotlib.pyplot; matplotlib.testing.decorators; pytest; warnings
D:\Physical_Physics,test_texmanager.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_texmanager.py,.py,python_script,2647,0,low_or_support,matplotlib.pyplot; matplotlib.testing; matplotlib.testing._markers; matplotlib.texmanager; os; pathlib; pytest; re; sys
D:\Physical_Physics,test_textpath.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_textpath.py,.py,python_script,271,0,low_or_support,copy; matplotlib.textpath
D:\Physical_Physics,test_tightlayout.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_tightlayout.py,.py,python_script,13978,0,low_or_support,matplotlib; matplotlib.offsetbox; matplotlib.patches; matplotlib.pyplot; matplotlib.testing.decorators; numpy; numpy.testing; pytest; warnings
D:\Physical_Physics,test_transforms.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_transforms.py,.py,python_script,48671,0,low_or_support,copy; matplotlib; matplotlib.patches; matplotlib.path; matplotlib.pyplot; matplotlib.testing.decorators; matplotlib.transforms; numpy; numpy.testing; pytest; unittest.mock
D:\Physical_Physics,test_triangulation.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_triangulation.py,.py,python_script,55289,0,low_or_support,matplotlib; matplotlib.path; matplotlib.pyplot; matplotlib.testing.decorators; matplotlib.tri; numpy; numpy.ma.testutils; numpy.testing; pytest
D:\Physical_Physics,test_type1font.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_type1font.py,.py,python_script,6369,0,low_or_support,difflib; matplotlib._type1font; os.path; pytest
D:\Physical_Physics,top_level.txt,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe-0.10.11.dist-info\top_level.txt,.txt,notes_or_report,175,0,low_or_support,
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\__init__.py,.py,python_script,0,0,low_or_support,
D:\Physical_Physics,calculator_options_pb2.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\calculator_options_pb2.py,.py,python_script,1495,0,low_or_support,google.protobuf; google.protobuf.internal
D:\Physical_Physics,calculator_pb2.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\calculator_pb2.py,.py,python_script,7897,0,low_or_support,google.protobuf; google.protobuf.internal; mediapipe.framework; mediapipe.framework.calculator_options_pb2
D:\Physical_Physics,calculator_profile_pb2.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\calculator_profile_pb2.py,.py,python_script,5589,0,low_or_support,google.protobuf; google.protobuf.internal; mediapipe.framework
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\deps\__init__.py,.py,python_script,0,0,low_or_support,
D:\Physical_Physics,proto_descriptor_pb2.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\deps\proto_descriptor_pb2.py,.py,python_script,2004,0,low_or_support,google.protobuf; google.protobuf.internal
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\formats\__init__.py,.py,python_script,0,0,low_or_support,
D:\Physical_Physics,affine_transform_data_pb2.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\formats\affine_transform_data_pb2.py,.py,python_script,1529,0,low_or_support,google.protobuf; google.protobuf.internal
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\formats\annotation\__init__.py,.py,python_script,0,0,low_or_support,
D:\Physical_Physics,locus_pb2.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\formats\annotation\locus_pb2.py,.py,python_script,2311,0,low_or_support,google.protobuf; google.protobuf.internal; mediapipe.framework.formats.annotation
D:\Physical_Physics,rasterization_pb2.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\formats\annotation\rasterization_pb2.py,.py,python_script,1625,0,low_or_support,google.protobuf; google.protobuf.internal
D:\Physical_Physics,body_rig_pb2.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\formats\body_rig_pb2.py,.py,python_script,1268,0,low_or_support,google.protobuf; google.protobuf.internal
D:\Physical_Physics,classification_pb2.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\formats\classification_pb2.py,.py,python_script,1860,0,low_or_support,google.protobuf; google.protobuf.internal
D:\Physical_Physics,detection_pb2.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\formats\detection_pb2.py,.py,python_script,2586,0,low_or_support,google.protobuf; google.protobuf.internal; mediapipe.framework.formats
D:\Physical_Physics,image_file_properties_pb2.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\formats\image_file_properties_pb2.py,.py,python_script,1343,0,low_or_support,google.protobuf; google.protobuf.internal
D:\Physical_Physics,image_format_pb2.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\formats\image_format_pb2.py,.py,python_script,1730,0,low_or_support,google.protobuf; google.protobuf.internal
D:\Physical_Physics,landmark_pb2.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\formats\landmark_pb2.py,.py,python_script,2541,0,low_or_support,google.protobuf; google.protobuf.internal
D:\Physical_Physics,location_data_pb2.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\formats\location_data_pb2.py,.py,python_script,3320,0,low_or_support,google.protobuf; google.protobuf.internal; mediapipe.framework.formats.annotation
D:\Physical_Physics,matrix_data_pb2.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\formats\matrix_data_pb2.py,.py,python_script,1758,0,low_or_support,google.protobuf; google.protobuf.internal
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\formats\motion\__init__.py,.py,python_script,0,0,low_or_support,
D:\Physical_Physics,optical_flow_field_data_pb2.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\formats\motion\optical_flow_field_data_pb2.py,.py,python_script,1586,0,low_or_support,google.protobuf; google.protobuf.internal
D:\Physical_Physics,rect_pb2.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\formats\rect_pb2.py,.py,python_script,1752,0,low_or_support,google.protobuf; google.protobuf.internal
D:\Physical_Physics,time_series_header_pb2.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\formats\time_series_header_pb2.py,.py,python_script,1646,0,low_or_support,google.protobuf; google.protobuf.internal
D:\Physical_Physics,mediapipe_options_pb2.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\mediapipe_options_pb2.py,.py,python_script,1263,0,low_or_support,google.protobuf; google.protobuf.internal
D:\Physical_Physics,packet_factory_pb2.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\packet_factory_pb2.py,.py,python_script,1833,0,low_or_support,google.protobuf; google.protobuf.internal
D:\Physical_Physics,packet_generator_pb2.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\packet_generator_pb2.py,.py,python_script,2029,0,low_or_support,google.protobuf; google.protobuf.internal
D:\Physical_Physics,status_handler_pb2.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\status_handler_pb2.py,.py,python_script,1584,0,low_or_support,google.protobuf; google.protobuf.internal; mediapipe.framework
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\stream_handler\__init__.py,.py,python_script,0,0,low_or_support,
D:\Physical_Physics,default_input_stream_handler_pb2.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\stream_handler\default_input_stream_handler_pb2.py,.py,python_script,1666,0,low_or_support,google.protobuf; google.protobuf.internal; mediapipe.framework
D:\Physical_Physics,fixed_size_input_stream_handler_pb2.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\stream_handler\fixed_size_input_stream_handler_pb2.py,.py,python_script,1816,0,low_or_support,google.protobuf; google.protobuf.internal; mediapipe.framework
D:\Physical_Physics,sync_set_input_stream_handler_pb2.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\stream_handler\sync_set_input_stream_handler_pb2.py,.py,python_script,1928,0,low_or_support,google.protobuf; google.protobuf.internal; mediapipe.framework
D:\Physical_Physics,timestamp_align_input_stream_handler_pb2.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\stream_handler\timestamp_align_input_stream_handler_pb2.py,.py,python_script,1728,0,low_or_support,google.protobuf; google.protobuf.internal; mediapipe.framework
D:\Physical_Physics,stream_handler_pb2.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\stream_handler_pb2.py,.py,python_script,1914,0,low_or_support,google.protobuf; google.protobuf.internal; mediapipe.framework
D:\Physical_Physics,test_calculators_pb2.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\test_calculators_pb2.py,.py,python_script,2048,0,low_or_support,google.protobuf; google.protobuf.internal; mediapipe.framework
D:\Physical_Physics,thread_pool_executor_pb2.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\thread_pool_executor_pb2.py,.py,python_script,2093,0,low_or_support,google.protobuf; google.protobuf.internal; mediapipe.framework
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\framework\tool\__init__.py,.py,python_script,0,0,low_or_support,
