scenario,coupling,detuning,capture_margin,capture_admissible,phase_witness,witness_abs,phase_velocity_residual,basin_width
weak_coupling_narrow_window,0.35,-0.57,-0.21999999999999997,0,-1.6285714285714286,1.6285714285714286,0.0,0.7
weak_coupling_narrow_window,0.35,-0.5675,-0.21750000000000003,0,-1.6214285714285714,1.6214285714285714,0.0,0.7
weak_coupling_narrow_window,0.35,-0.565,-0.21499999999999997,0,-1.6142857142857143,1.6142857142857143,0.0,0.7
weak_coupling_narrow_window,0.35,-0.5625,-0.21250000000000002,0,-1.6071428571428572,1.6071428571428572,0.0,0.7
weak_coupling_narrow_window,0.35,-0.5599999999999999,-0.20999999999999996,0,-1.5999999999999999,1.5999999999999999,0.0,0.7
weak_coupling_narrow_window,0.35,-0.5575,-0.20750000000000002,0,-1.592857142857143,1.592857142857143,0.0,0.7
weak_coupling_narrow_window,0.35,-0.5549999999999999,-0.20499999999999996,0,-1.5857142857142856,1.5857142857142856,0.0,0.7
weak_coupling_narrow_window,0.35,-0.5525,-0.2025,0,-1.5785714285714287,1.5785714285714287,0.0,0.7
weak_coupling_narrow_window,0.35,-0.5499999999999999,-0.19999999999999996,0,-1.5714285714285714,1.5714285714285714,0.0,0.7
weak_coupling_narrow_window,0.35,-0.5475,-0.1975,0,-1.5642857142857143,1.5642857142857143,0.0,0.7
weak_coupling_narrow_window,0.35,-0.5449999999999999,-0.19499999999999995,0,-1.557142857142857,1.557142857142857,0.0,0.7
weak_coupling_narrow_window,0.35,-0.5425,-0.1925,0,-1.55,1.55,0.0,0.7
weak_coupling_narrow_window,0.35,-0.54,-0.19000000000000006,0,-1.5428571428571431,1.5428571428571431,0.0,0.7
weak_coupling_narrow_window,0.35,-0.5375,-0.1875,0,-1.5357142857142858,1.5357142857142858,0.0,0.7
weak_coupling_narrow_window,0.35,-0.5349999999999999,-0.18499999999999994,0,-1.5285714285714285,1.5285714285714285,0.0,0.7
weak_coupling_narrow_window,0.35,-0.5325,-0.1825,0,-1.5214285714285714,1.5214285714285714,0.0,0.7
weak_coupling_narrow_window,0.35,-0.53,-0.18000000000000005,0,-1.5142857142857145,1.5142857142857145,0.0,0.7
weak_coupling_narrow_window,0.35,-0.5275,-0.1775,0,-1.5071428571428571,1.5071428571428571,0.0,0.7
weak_coupling_narrow_window,0.35,-0.525,-0.17500000000000004,0,-1.5000000000000002,1.5000000000000002,0.0,0.7
weak_coupling_narrow_window,0.35,-0.5225,-0.1725,0,-1.4928571428571429,1.4928571428571429,0.0,0.7
weak_coupling_narrow_window,0.35,-0.52,-0.17000000000000004,0,-1.4857142857142858,1.4857142857142858,0.0,0.7
weak_coupling_narrow_window,0.35,-0.5175,-0.16749999999999998,0,-1.4785714285714286,1.4785714285714286,0.0,0.7
weak_coupling_narrow_window,0.35,-0.515,-0.16500000000000004,0,-1.4714285714285715,1.4714285714285715,0.0,0.7
weak_coupling_narrow_window,0.35,-0.5125,-0.16249999999999998,0,-1.4642857142857142,1.4642857142857142,0.0,0.7
weak_coupling_narrow_window,0.35,-0.51,-0.16000000000000003,0,-1.4571428571428573,1.4571428571428573,0.0,0.7
weak_coupling_narrow_window,0.35,-0.5075,-0.15749999999999997,0,-1.45,1.45,0.0,0.7
weak_coupling_narrow_window,0.35,-0.505,-0.15500000000000003,0,-1.442857142857143,1.442857142857143,0.0,0.7
weak_coupling_narrow_window,0.35,-0.5025,-0.15249999999999997,0,-1.4357142857142857,1.4357142857142857,0.0,0.7
weak_coupling_narrow_window,0.35,-0.5,-0.15000000000000002,0,-1.4285714285714286,1.4285714285714286,0.0,0.7
weak_coupling_narrow_window,0.35,-0.49749999999999994,-0.14749999999999996,0,-1.4214285714285713,1.4214285714285713,5.551115123125783e-17,0.7
weak_coupling_narrow_window,0.35,-0.495,-0.14500000000000002,0,-1.4142857142857144,1.4142857142857144,0.0,0.7
weak_coupling_narrow_window,0.35,-0.4925,-0.14250000000000002,0,-1.4071428571428573,1.4071428571428573,0.0,0.7
weak_coupling_narrow_window,0.35,-0.49,-0.14,0,-1.4000000000000001,1.4000000000000001,0.0,0.7
weak_coupling_narrow_window,0.35,-0.4875,-0.1375,0,-1.392857142857143,1.392857142857143,-5.551115123125783e-17,0.7
weak_coupling_narrow_window,0.35,-0.485,-0.135,0,-1.3857142857142857,1.3857142857142857,5.551115123125783e-17,0.7
weak_coupling_narrow_window,0.35,-0.4825,-0.1325,0,-1.3785714285714286,1.3785714285714286,0.0,0.7
weak_coupling_narrow_window,0.35,-0.48,-0.13,0,-1.3714285714285714,1.3714285714285714,0.0,0.7
weak_coupling_narrow_window,0.35,-0.4775,-0.1275,0,-1.3642857142857143,1.3642857142857143,0.0,0.7
weak_coupling_narrow_window,0.35,-0.475,-0.125,0,-1.3571428571428572,1.3571428571428572,0.0,0.7
weak_coupling_narrow_window,0.35,-0.4725,-0.1225,0,-1.35,1.35,0.0,0.7
weak_coupling_narrow_window,0.35,-0.47,-0.12,0,-1.342857142857143,1.342857142857143,-5.551115123125783e-17,0.7
weak_coupling_narrow_window,0.35,-0.46749999999999997,-0.1175,0,-1.3357142857142856,1.3357142857142856,5.551115123125783e-17,0.7
weak_coupling_narrow_window,0.35,-0.46499999999999997,-0.11499999999999999,0,-1.3285714285714285,1.3285714285714285,0.0,0.7
weak_coupling_narrow_window,0.35,-0.46249999999999997,-0.11249999999999999,0,-1.3214285714285714,1.3214285714285714,0.0,0.7
weak_coupling_narrow_window,0.35,-0.45999999999999996,-0.10999999999999999,0,-1.3142857142857143,1.3142857142857143,0.0,0.7
weak_coupling_narrow_window,0.35,-0.45749999999999996,-0.10749999999999998,0,-1.3071428571428572,1.3071428571428572,0.0,0.7
weak_coupling_narrow_window,0.35,-0.45499999999999996,-0.10499999999999998,0,-1.3,1.3,0.0,0.7
weak_coupling_narrow_window,0.35,-0.4525,-0.10250000000000004,0,-1.292857142857143,1.292857142857143,0.0,0.7
weak_coupling_narrow_window,0.35,-0.44999999999999996,-0.09999999999999998,0,-1.2857142857142856,1.2857142857142856,5.551115123125783e-17,0.7
weak_coupling_narrow_window,0.35,-0.4475,-0.09750000000000003,0,-1.2785714285714287,1.2785714285714287,0.0,0.7
weak_coupling_narrow_window,0.35,-0.44499999999999995,-0.09499999999999997,0,-1.2714285714285714,1.2714285714285714,0.0,0.7
weak_coupling_narrow_window,0.35,-0.4425,-0.09250000000000003,0,-1.2642857142857145,1.2642857142857145,0.0,0.7
weak_coupling_narrow_window,0.35,-0.43999999999999995,-0.08999999999999997,0,-1.2571428571428571,1.2571428571428571,0.0,0.7
weak_coupling_narrow_window,0.35,-0.4375,-0.08750000000000002,0,-1.25,1.25,0.0,0.7
weak_coupling_narrow_window,0.35,-0.43499999999999994,-0.08499999999999996,0,-1.2428571428571427,1.2428571428571427,5.551115123125783e-17,0.7
weak_coupling_narrow_window,0.35,-0.4325,-0.08250000000000002,0,-1.2357142857142858,1.2357142857142858,0.0,0.7
weak_coupling_narrow_window,0.35,-0.42999999999999994,-0.07999999999999996,0,-1.2285714285714284,1.2285714285714284,0.0,0.7
weak_coupling_narrow_window,0.35,-0.4275,-0.07750000000000001,0,-1.2214285714285715,1.2214285714285715,0.0,0.7
weak_coupling_narrow_window,0.35,-0.42499999999999993,-0.07499999999999996,0,-1.2142857142857142,1.2142857142857142,0.0,0.7
weak_coupling_narrow_window,0.35,-0.4225,-0.07250000000000001,0,-1.207142857142857,1.207142857142857,5.551115123125783e-17,0.7
weak_coupling_narrow_window,0.35,-0.42,-0.07,0,-1.2,1.2,0.0,0.7
weak_coupling_narrow_window,0.35,-0.4175,-0.0675,0,-1.1928571428571428,1.1928571428571428,0.0,0.7
weak_coupling_narrow_window,0.35,-0.415,-0.065,0,-1.1857142857142857,1.1857142857142857,0.0,0.7
weak_coupling_narrow_window,0.35,-0.4125,-0.0625,0,-1.1785714285714286,1.1785714285714286,0.0,0.7
weak_coupling_narrow_window,0.35,-0.41,-0.06,0,-1.1714285714285715,1.1714285714285715,0.0,0.7
weak_coupling_narrow_window,0.35,-0.4075,-0.057499999999999996,0,-1.1642857142857144,1.1642857142857144,-5.551115123125783e-17,0.7
weak_coupling_narrow_window,0.35,-0.40499999999999997,-0.05499999999999999,0,-1.157142857142857,1.157142857142857,5.551115123125783e-17,0.7
weak_coupling_narrow_window,0.35,-0.40249999999999997,-0.05249999999999999,0,-1.15,1.15,0.0,0.7
weak_coupling_narrow_window,0.35,-0.39999999999999997,-0.04999999999999999,0,-1.1428571428571428,1.1428571428571428,0.0,0.7
weak_coupling_narrow_window,0.35,-0.39749999999999996,-0.04749999999999999,0,-1.1357142857142857,1.1357142857142857,0.0,0.7
weak_coupling_narrow_window,0.35,-0.39499999999999996,-0.044999999999999984,0,-1.1285714285714286,1.1285714285714286,0.0,0.7
weak_coupling_narrow_window,0.35,-0.39249999999999996,-0.04249999999999998,0,-1.1214285714285714,1.1214285714285714,0.0,0.7
weak_coupling_narrow_window,0.35,-0.39,-0.040000000000000036,0,-1.1142857142857143,1.1142857142857143,0.0,0.7
weak_coupling_narrow_window,0.35,-0.38749999999999996,-0.03749999999999998,0,-1.107142857142857,1.107142857142857,5.551115123125783e-17,0.7
weak_coupling_narrow_window,0.35,-0.385,-0.03500000000000003,0,-1.1,1.1,0.0,0.7
weak_coupling_narrow_window,0.35,-0.38249999999999995,-0.03249999999999997,0,-1.0928571428571427,1.0928571428571427,0.0,0.7
weak_coupling_narrow_window,0.35,-0.38,-0.030000000000000027,0,-1.0857142857142859,1.0857142857142859,0.0,0.7
weak_coupling_narrow_window,0.35,-0.37749999999999995,-0.02749999999999997,0,-1.0785714285714285,1.0785714285714285,0.0,0.7
weak_coupling_narrow_window,0.35,-0.375,-0.025000000000000022,0,-1.0714285714285714,1.0714285714285714,5.551115123125783e-17,0.7
weak_coupling_narrow_window,0.35,-0.37249999999999994,-0.022499999999999964,0,-1.0642857142857143,1.0642857142857143,-5.551115123125783e-17,0.7
weak_coupling_narrow_window,0.35,-0.37,-0.020000000000000018,0,-1.0571428571428572,1.0571428571428572,0.0,0.7
weak_coupling_narrow_window,0.35,-0.36749999999999994,-0.01749999999999996,0,-1.0499999999999998,1.0499999999999998,0.0,0.7
weak_coupling_narrow_window,0.35,-0.365,-0.015000000000000013,0,-1.042857142857143,1.042857142857143,0.0,0.7
weak_coupling_narrow_window,0.35,-0.36249999999999993,-0.012499999999999956,0,-1.0357142857142856,1.0357142857142856,0.0,0.7
weak_coupling_narrow_window,0.35,-0.36,-0.010000000000000009,0,-1.0285714285714287,1.0285714285714287,-5.551115123125783e-17,0.7
weak_coupling_narrow_window,0.35,-0.3575,-0.007500000000000007,0,-1.0214285714285714,1.0214285714285714,5.551115123125783e-17,0.7
weak_coupling_narrow_window,0.35,-0.355,-0.0050000000000000044,0,-1.0142857142857142,1.0142857142857142,0.0,0.7
weak_coupling_narrow_window,0.35,-0.3525,-0.0025000000000000022,0,-1.0071428571428571,1.0071428571428571,0.0,0.7
weak_coupling_narrow_window,0.35,-0.35,0.0,1,-1.0,1.0,0.0,0.7
weak_coupling_narrow_window,0.35,-0.3475,0.0025000000000000022,1,-0.9928571428571429,0.9928571428571429,0.0,0.7
weak_coupling_narrow_window,0.35,-0.345,0.0050000000000000044,1,-0.9857142857142857,0.9857142857142857,0.0,0.7
weak_coupling_narrow_window,0.35,-0.34249999999999997,0.007500000000000007,1,-0.9785714285714285,0.9785714285714285,0.0,0.7
weak_coupling_narrow_window,0.35,-0.33999999999999997,0.010000000000000009,1,-0.9714285714285714,0.9714285714285714,0.0,0.7
weak_coupling_narrow_window,0.35,-0.33749999999999997,0.012500000000000011,1,-0.9642857142857143,0.9642857142857143,0.0,0.7
weak_coupling_narrow_window,0.35,-0.33499999999999996,0.015000000000000013,1,-0.9571428571428571,0.9571428571428571,0.0,0.7
weak_coupling_narrow_window,0.35,-0.33249999999999996,0.017500000000000016,1,-0.95,0.95,0.0,0.7
weak_coupling_narrow_window,0.35,-0.32999999999999996,0.020000000000000018,1,-0.9428571428571428,0.9428571428571428,0.0,0.7
weak_coupling_narrow_window,0.35,-0.32749999999999996,0.02250000000000002,1,-0.9357142857142856,0.9357142857142856,0.0,0.7
weak_coupling_narrow_window,0.35,-0.32499999999999996,0.025000000000000022,1,-0.9285714285714285,0.9285714285714285,0.0,0.7
weak_coupling_narrow_window,0.35,-0.32249999999999995,0.027500000000000024,1,-0.9214285714285714,0.9214285714285714,0.0,0.7
weak_coupling_narrow_window,0.35,-0.31999999999999995,0.030000000000000027,1,-0.9142857142857143,0.9142857142857143,0.0,0.7
weak_coupling_narrow_window,0.35,-0.31749999999999995,0.03250000000000003,1,-0.907142857142857,0.907142857142857,0.0,0.7
weak_coupling_narrow_window,0.35,-0.31499999999999995,0.03500000000000003,1,-0.8999999999999999,0.8999999999999999,0.0,0.7
weak_coupling_narrow_window,0.35,-0.31249999999999994,0.03750000000000003,1,-0.8928571428571428,0.8928571428571428,0.0,0.7
weak_coupling_narrow_window,0.35,-0.31,0.03999999999999998,1,-0.8857142857142858,0.8857142857142858,0.0,0.7
weak_coupling_narrow_window,0.35,-0.3075,0.04249999999999998,1,-0.8785714285714287,0.8785714285714287,0.0,0.7
weak_coupling_narrow_window,0.35,-0.305,0.044999999999999984,1,-0.8714285714285714,0.8714285714285714,0.0,0.7
weak_coupling_narrow_window,0.35,-0.3025,0.04749999999999999,1,-0.8642857142857143,0.8642857142857143,0.0,0.7
weak_coupling_narrow_window,0.35,-0.3,0.04999999999999999,1,-0.8571428571428572,0.8571428571428572,0.0,0.7
weak_coupling_narrow_window,0.35,-0.2975,0.05249999999999999,1,-0.85,0.85,0.0,0.7
weak_coupling_narrow_window,0.35,-0.295,0.05499999999999999,1,-0.8428571428571429,0.8428571428571429,0.0,0.7
weak_coupling_narrow_window,0.35,-0.2925,0.057499999999999996,1,-0.8357142857142857,0.8357142857142857,0.0,0.7
weak_coupling_narrow_window,0.35,-0.29,0.06,1,-0.8285714285714285,0.8285714285714285,0.0,0.7
weak_coupling_narrow_window,0.35,-0.2875,0.0625,1,-0.8214285714285714,0.8214285714285714,0.0,0.7
weak_coupling_narrow_window,0.35,-0.285,0.065,1,-0.8142857142857143,0.8142857142857143,0.0,0.7
weak_coupling_narrow_window,0.35,-0.2825,0.0675,1,-0.8071428571428572,0.8071428571428572,0.0,0.7
weak_coupling_narrow_window,0.35,-0.27999999999999997,0.07,1,-0.7999999999999999,0.7999999999999999,0.0,0.7
weak_coupling_narrow_window,0.35,-0.27749999999999997,0.07250000000000001,1,-0.7928571428571428,0.7928571428571428,0.0,0.7
weak_coupling_narrow_window,0.35,-0.27499999999999997,0.07500000000000001,1,-0.7857142857142857,0.7857142857142857,0.0,0.7
weak_coupling_narrow_window,0.35,-0.27249999999999996,0.07750000000000001,1,-0.7785714285714285,0.7785714285714285,0.0,0.7
weak_coupling_narrow_window,0.35,-0.26999999999999996,0.08000000000000002,1,-0.7714285714285714,0.7714285714285714,0.0,0.7
weak_coupling_narrow_window,0.35,-0.26749999999999996,0.08250000000000002,1,-0.7642857142857142,0.7642857142857142,0.0,0.7
weak_coupling_narrow_window,0.35,-0.26499999999999996,0.08500000000000002,1,-0.7571428571428571,0.7571428571428571,0.0,0.7
weak_coupling_narrow_window,0.35,-0.26249999999999996,0.08750000000000002,1,-0.7499999999999999,0.7499999999999999,0.0,0.7
weak_coupling_narrow_window,0.35,-0.25999999999999995,0.09000000000000002,1,-0.7428571428571428,0.7428571428571428,0.0,0.7
weak_coupling_narrow_window,0.35,-0.25749999999999995,0.09250000000000003,1,-0.7357142857142857,0.7357142857142857,0.0,0.7
weak_coupling_narrow_window,0.35,-0.25499999999999995,0.09500000000000003,1,-0.7285714285714284,0.7285714285714284,0.0,0.7
weak_coupling_narrow_window,0.35,-0.25249999999999995,0.09750000000000003,1,-0.7214285714285713,0.7214285714285713,0.0,0.7
weak_coupling_narrow_window,0.35,-0.24999999999999994,0.10000000000000003,1,-0.7142857142857142,0.7142857142857142,0.0,0.7
weak_coupling_narrow_window,0.35,-0.2475,0.10249999999999998,1,-0.7071428571428572,0.7071428571428572,0.0,0.7
weak_coupling_narrow_window,0.35,-0.245,0.10499999999999998,1,-0.7000000000000001,0.7000000000000001,0.0,0.7
weak_coupling_narrow_window,0.35,-0.2425,0.10749999999999998,1,-0.6928571428571428,0.6928571428571428,2.7755575615628914e-17,0.7
weak_coupling_narrow_window,0.35,-0.24,0.10999999999999999,1,-0.6857142857142857,0.6857142857142857,0.0,0.7
weak_coupling_narrow_window,0.35,-0.2375,0.11249999999999999,1,-0.6785714285714286,0.6785714285714286,0.0,0.7
weak_coupling_narrow_window,0.35,-0.235,0.11499999999999999,1,-0.6714285714285715,0.6714285714285715,-2.7755575615628914e-17,0.7
weak_coupling_narrow_window,0.35,-0.23249999999999998,0.1175,1,-0.6642857142857143,0.6642857142857143,0.0,0.7
weak_coupling_narrow_window,0.35,-0.22999999999999998,0.12,1,-0.6571428571428571,0.6571428571428571,0.0,0.7
weak_coupling_narrow_window,0.35,-0.22749999999999998,0.1225,1,-0.65,0.65,0.0,0.7
weak_coupling_narrow_window,0.35,-0.22499999999999998,0.125,1,-0.6428571428571428,0.6428571428571428,2.7755575615628914e-17,0.7
weak_coupling_narrow_window,0.35,-0.22249999999999998,0.1275,1,-0.6357142857142857,0.6357142857142857,0.0,0.7
weak_coupling_narrow_window,0.35,-0.21999999999999997,0.13,1,-0.6285714285714286,0.6285714285714286,0.0,0.7
weak_coupling_narrow_window,0.35,-0.21749999999999997,0.1325,1,-0.6214285714285713,0.6214285714285713,2.7755575615628914e-17,0.7
weak_coupling_narrow_window,0.35,-0.21499999999999997,0.135,1,-0.6142857142857142,0.6142857142857142,0.0,0.7
weak_coupling_narrow_window,0.35,-0.21249999999999997,0.1375,1,-0.6071428571428571,0.6071428571428571,0.0,0.7
weak_coupling_narrow_window,0.35,-0.20999999999999996,0.14,1,-0.6,0.6,-2.7755575615628914e-17,0.7
weak_coupling_narrow_window,0.35,-0.20749999999999996,0.14250000000000002,1,-0.5928571428571427,0.5928571428571427,0.0,0.7
weak_coupling_narrow_window,0.35,-0.20499999999999996,0.14500000000000002,1,-0.5857142857142856,0.5857142857142856,0.0,0.7
weak_coupling_narrow_window,0.35,-0.20249999999999996,0.14750000000000002,1,-0.5785714285714285,0.5785714285714285,0.0,0.7
weak_coupling_narrow_window,0.35,-0.19999999999999996,0.15000000000000002,1,-0.5714285714285713,0.5714285714285713,2.7755575615628914e-17,0.7
weak_coupling_narrow_window,0.35,-0.19749999999999995,0.15250000000000002,1,-0.5642857142857142,0.5642857142857142,0.0,0.7
weak_coupling_narrow_window,0.35,-0.19499999999999995,0.15500000000000003,1,-0.557142857142857,0.557142857142857,0.0,0.7
weak_coupling_narrow_window,0.35,-0.19249999999999995,0.15750000000000003,1,-0.5499999999999999,0.5499999999999999,-2.7755575615628914e-17,0.7
weak_coupling_narrow_window,0.35,-0.18999999999999995,0.16000000000000003,1,-0.5428571428571427,0.5428571428571427,0.0,0.7
weak_coupling_narrow_window,0.35,-0.18749999999999994,0.16250000000000003,1,-0.5357142857142856,0.5357142857142856,0.0,0.7
weak_coupling_narrow_window,0.35,-0.18499999999999994,0.16500000000000004,1,-0.5285714285714285,0.5285714285714285,0.0,0.7
weak_coupling_narrow_window,0.35,-0.1825,0.16749999999999998,1,-0.5214285714285715,0.5214285714285715,0.0,0.7
weak_coupling_narrow_window,0.35,-0.18,0.16999999999999998,1,-0.5142857142857143,0.5142857142857143,-2.7755575615628914e-17,0.7
weak_coupling_narrow_window,0.35,-0.1775,0.1725,1,-0.5071428571428571,0.5071428571428571,0.0,0.7
weak_coupling_narrow_window,0.35,-0.175,0.175,1,-0.5,0.5,0.0,0.7
weak_coupling_narrow_window,0.35,-0.1725,0.1775,1,-0.4928571428571428,0.4928571428571428,0.0,0.7
weak_coupling_narrow_window,0.35,-0.16999999999999998,0.18,1,-0.4857142857142857,0.4857142857142857,0.0,0.7
weak_coupling_narrow_window,0.35,-0.16749999999999998,0.1825,1,-0.47857142857142854,0.47857142857142854,0.0,0.7
weak_coupling_narrow_window,0.35,-0.16499999999999998,0.185,1,-0.4714285714285714,0.4714285714285714,0.0,0.7
weak_coupling_narrow_window,0.35,-0.16249999999999998,0.1875,1,-0.46428571428571425,0.46428571428571425,0.0,0.7
weak_coupling_narrow_window,0.35,-0.15999999999999998,0.19,1,-0.45714285714285713,0.45714285714285713,0.0,0.7
weak_coupling_narrow_window,0.35,-0.15749999999999997,0.1925,1,-0.44999999999999996,0.44999999999999996,0.0,0.7
weak_coupling_narrow_window,0.35,-0.15499999999999997,0.195,1,-0.4428571428571428,0.4428571428571428,0.0,0.7
weak_coupling_narrow_window,0.35,-0.15249999999999997,0.1975,1,-0.43571428571428567,0.43571428571428567,0.0,0.7
weak_coupling_narrow_window,0.35,-0.14999999999999997,0.2,1,-0.4285714285714285,0.4285714285714285,0.0,0.7
weak_coupling_narrow_window,0.35,-0.14749999999999996,0.2025,1,-0.4214285714285714,0.4214285714285714,0.0,0.7
weak_coupling_narrow_window,0.35,-0.14499999999999996,0.20500000000000002,1,-0.4142857142857142,0.4142857142857142,0.0,0.7
weak_coupling_narrow_window,0.35,-0.14249999999999996,0.20750000000000002,1,-0.40714285714285703,0.40714285714285703,0.0,0.7
weak_coupling_narrow_window,0.35,-0.13999999999999996,0.21000000000000002,1,-0.3999999999999999,0.3999999999999999,0.0,0.7
weak_coupling_narrow_window,0.35,-0.13749999999999996,0.21250000000000002,1,-0.39285714285714274,0.39285714285714274,0.0,0.7
weak_coupling_narrow_window,0.35,-0.13499999999999995,0.21500000000000002,1,-0.3857142857142856,0.3857142857142856,0.0,0.7
weak_coupling_narrow_window,0.35,-0.13249999999999995,0.21750000000000003,1,-0.37857142857142845,0.37857142857142845,0.0,0.7
weak_coupling_narrow_window,0.35,-0.12999999999999995,0.22000000000000003,1,-0.37142857142857133,0.37142857142857133,0.0,0.7
weak_coupling_narrow_window,0.35,-0.12749999999999995,0.22250000000000003,1,-0.36428571428571416,0.36428571428571416,0.0,0.7
weak_coupling_narrow_window,0.35,-0.12499999999999994,0.22500000000000003,1,-0.357142857142857,0.357142857142857,1.3877787807814457e-17,0.7
weak_coupling_narrow_window,0.35,-0.12249999999999994,0.22750000000000004,1,-0.34999999999999987,0.34999999999999987,0.0,0.7
weak_coupling_narrow_window,0.35,-0.12,0.22999999999999998,1,-0.34285714285714286,0.34285714285714286,0.0,0.7
weak_coupling_narrow_window,0.35,-0.1175,0.23249999999999998,1,-0.33571428571428574,0.33571428571428574,-1.3877787807814457e-17,0.7
weak_coupling_narrow_window,0.35,-0.11499999999999999,0.235,1,-0.32857142857142857,0.32857142857142857,0.0,0.7
weak_coupling_narrow_window,0.35,-0.11249999999999999,0.2375,1,-0.3214285714285714,0.3214285714285714,1.3877787807814457e-17,0.7
weak_coupling_narrow_window,0.35,-0.10999999999999999,0.24,1,-0.3142857142857143,0.3142857142857143,0.0,0.7
weak_coupling_narrow_window,0.35,-0.10749999999999998,0.2425,1,-0.3071428571428571,0.3071428571428571,0.0,0.7
weak_coupling_narrow_window,0.35,-0.10499999999999998,0.245,1,-0.3,0.3,-1.3877787807814457e-17,0.7
weak_coupling_narrow_window,0.35,-0.10249999999999998,0.2475,1,-0.2928571428571428,0.2928571428571428,0.0,0.7
weak_coupling_narrow_window,0.35,-0.09999999999999998,0.25,1,-0.28571428571428564,0.28571428571428564,1.3877787807814457e-17,0.7
weak_coupling_narrow_window,0.35,-0.09749999999999992,0.25250000000000006,1,-0.27857142857142836,0.27857142857142836,0.0,0.7
weak_coupling_narrow_window,0.35,-0.09499999999999997,0.255,1,-0.27142857142857135,0.27142857142857135,0.0,0.7
weak_coupling_narrow_window,0.35,-0.09249999999999992,0.25750000000000006,1,-0.26428571428571407,0.26428571428571407,0.0,0.7
weak_coupling_narrow_window,0.35,-0.08999999999999997,0.26,1,-0.25714285714285706,0.25714285714285706,0.0,0.7
weak_coupling_narrow_window,0.35,-0.08750000000000002,0.26249999999999996,1,-0.25000000000000006,0.25000000000000006,1.3877787807814457e-17,0.7
weak_coupling_narrow_window,0.35,-0.08499999999999996,0.265,1,-0.24285714285714277,0.24285714285714277,0.0,0.7
weak_coupling_narrow_window,0.35,-0.08250000000000002,0.26749999999999996,1,-0.2357142857142858,0.2357142857142858,0.0,0.7
weak_coupling_narrow_window,0.35,-0.07999999999999996,0.27,1,-0.22857142857142848,0.22857142857142848,0.0,0.7
weak_coupling_narrow_window,0.35,-0.07750000000000001,0.27249999999999996,1,-0.22142857142857147,0.22142857142857147,0.0,0.7
weak_coupling_narrow_window,0.35,-0.07499999999999996,0.275,1,-0.21428571428571416,0.21428571428571416,0.0,0.7
weak_coupling_narrow_window,0.35,-0.07250000000000001,0.27749999999999997,1,-0.20714285714285718,0.20714285714285718,0.0,0.7
weak_coupling_narrow_window,0.35,-0.06999999999999995,0.28,1,-0.19999999999999987,0.19999999999999987,0.0,0.7
weak_coupling_narrow_window,0.35,-0.0675,0.2825,1,-0.1928571428571429,0.1928571428571429,0.0,0.7
weak_coupling_narrow_window,0.35,-0.06499999999999995,0.28500000000000003,1,-0.18571428571428558,0.18571428571428558,0.0,0.7
weak_coupling_narrow_window,0.35,-0.0625,0.2875,1,-0.17857142857142858,0.17857142857142858,0.0,0.7
weak_coupling_narrow_window,0.35,-0.05999999999999994,0.29000000000000004,1,-0.17142857142857126,0.17142857142857126,6.938893903907228e-18,0.7
weak_coupling_narrow_window,0.35,-0.057499999999999996,0.2925,1,-0.16428571428571428,0.16428571428571428,0.0,0.7
weak_coupling_narrow_window,0.35,-0.05499999999999994,0.29500000000000004,1,-0.15714285714285697,0.15714285714285697,0.0,0.7
weak_coupling_narrow_window,0.35,-0.05249999999999999,0.2975,1,-0.15,0.15,-6.938893903907228e-18,0.7
weak_coupling_narrow_window,0.35,-0.04999999999999993,0.30000000000000004,1,-0.14285714285714268,0.14285714285714268,0.0,0.7
weak_coupling_narrow_window,0.35,-0.04749999999999999,0.3025,1,-0.13571428571428568,0.13571428571428568,0.0,0.7
weak_coupling_narrow_window,0.35,-0.04499999999999993,0.30500000000000005,1,-0.12857142857142836,0.12857142857142836,6.938893903907228e-18,0.7
weak_coupling_narrow_window,0.35,-0.04249999999999998,0.3075,1,-0.12142857142857139,0.12142857142857139,0.0,0.7
weak_coupling_narrow_window,0.35,-0.039999999999999925,0.31000000000000005,1,-0.11428571428571407,0.11428571428571407,0.0,0.7
weak_coupling_narrow_window,0.35,-0.03749999999999998,0.3125,1,-0.10714285714285708,0.10714285714285708,0.0,0.7
weak_coupling_narrow_window,0.35,-0.03499999999999992,0.31500000000000006,1,-0.09999999999999978,0.09999999999999978,0.0,0.7
weak_coupling_narrow_window,0.35,-0.03249999999999997,0.3175,1,-0.09285714285714279,0.09285714285714279,0.0,0.7
weak_coupling_narrow_window,0.35,-0.029999999999999916,0.32000000000000006,1,-0.08571428571428548,0.08571428571428548,0.0,0.7
weak_coupling_narrow_window,0.35,-0.02749999999999997,0.3225,1,-0.07857142857142849,0.07857142857142849,0.0,0.7
weak_coupling_narrow_window,0.35,-0.02499999999999991,0.32500000000000007,1,-0.07142857142857117,0.07142857142857117,0.0,0.7
weak_coupling_narrow_window,0.35,-0.022499999999999964,0.3275,1,-0.06428571428571418,0.06428571428571418,3.469446951953614e-18,0.7
weak_coupling_narrow_window,0.35,-0.020000000000000018,0.32999999999999996,1,-0.0571428571428572,0.0571428571428572,0.0,0.7
weak_coupling_narrow_window,0.35,-0.01749999999999996,0.3325,1,-0.04999999999999989,0.04999999999999989,0.0,0.7
weak_coupling_narrow_window,0.35,-0.015000000000000013,0.33499999999999996,1,-0.0428571428571429,0.0428571428571429,0.0,0.7
