batch,batch_position,atomic_index,proposed_id,source_file,line_number,domain_family,readiness,duplicate_status,wolfram_status
4,229,122,PHONE2_NEXT+0122,AntipodalEntanglementProtocol.txt,249,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
4,230,123,PHONE2_NEXT+0123,AntipodalEntanglementProtocol.txt,277,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
4,231,124,PHONE2_NEXT+0124,AntipodalEntanglementProtocol.txt,311,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
4,232,127,PHONE2_NEXT+0127,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,363,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
4,233,128,PHONE2_NEXT+0128,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,363,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
4,234,131,PHONE2_NEXT+0131,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,386,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
4,235,143,PHONE2_NEXT+0143,QuantumP.txt,34,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
4,236,188,PHONE2_NEXT+0188,bbmap2.txt,68,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
4,237,189,PHONE2_NEXT+0189,bbmap2.txt,68,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
4,238,199,PHONE2_NEXT+0199,AntipodalEntanglement.txt,48,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
4,239,200,PHONE2_NEXT+0200,AntipodalEntanglement.txt,94,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
4,240,201,PHONE2_NEXT+0201,AntipodalEntanglement.txt,125,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
4,241,202,PHONE2_NEXT+0202,AntipodalEntanglement.txt,152,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
4,242,203,PHONE2_NEXT+0203,AntipodalEntanglement.txt,153,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
4,243,204,PHONE2_NEXT+0204,AntipodalEntanglement.txt,201,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
4,244,205,PHONE2_NEXT+0205,AntipodalEntanglement.txt,238,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
4,245,206,PHONE2_NEXT+0206,AntipodalEntanglement.txt,238,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
4,246,207,PHONE2_NEXT+0207,AntipodalEntanglement.txt,256,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
4,247,208,PHONE2_NEXT+0208,AntipodalEntanglement.txt,278,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
4,248,209,PHONE2_NEXT+0209,AntipodalEntanglement.txt,331,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
4,249,210,PHONE2_NEXT+0210,AntipodalEntanglement.txt,481,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
4,250,211,PHONE2_NEXT+0211,AntipodalEntanglement.txt,481,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,1,212,PHONE2_NEXT+0212,AntipodalEntanglementProtocol.txt,18,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,2,213,PHONE2_NEXT+0213,AntipodalEntanglementProtocol.txt,36,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,3,214,PHONE2_NEXT+0214,AntipodalEntanglementProtocol.txt,108,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,4,215,PHONE2_NEXT+0215,AntipodalEntanglementProtocol.txt,161,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,5,216,PHONE2_NEXT+0216,AntipodalEntanglementProtocol.txt,162,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,6,217,PHONE2_NEXT+0217,AntipodalEntanglementProtocol.txt,192,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,7,218,PHONE2_NEXT+0218,AntipodalEntanglementProtocol.txt,206,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,8,219,PHONE2_NEXT+0219,AntipodalEntanglementProtocol.txt,211,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,9,220,PHONE2_NEXT+0220,AntipodalEntanglementProtocol.txt,239,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,10,221,PHONE2_NEXT+0221,AntipodalEntanglementProtocol.txt,242,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,11,222,PHONE2_NEXT+0222,AntipodalEntanglementProtocol.txt,250,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,12,223,PHONE2_NEXT+0223,AntipodalEntanglementProtocol.txt,270,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,13,224,PHONE2_NEXT+0224,AntipodalEntanglementProtocol.txt,273,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,14,225,PHONE2_NEXT+0225,AntipodalEntanglementProtocol.txt,281,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,15,226,PHONE2_NEXT+0226,AntipodalEntanglementProtocol.txt,283,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,16,227,PHONE2_NEXT+0227,AntipodalEntanglementProtocol.txt,379,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,17,228,PHONE2_NEXT+0228,AntipodalEntanglementProtocol.txt,392,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,18,229,PHONE2_NEXT+0229,AntipodalEntanglementProtocol.txt,395,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,19,230,PHONE2_NEXT+0230,AntipodalEntanglementProtocol.txt,422,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,20,231,PHONE2_NEXT+0231,AntipodalEntanglementProtocol.txt,501,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,21,232,PHONE2_NEXT+0232,AntipodalEntanglementProtocol.txt,514,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,22,233,PHONE2_NEXT+0233,AntipodalEntanglementProtocol.txt,520,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,23,234,PHONE2_NEXT+0234,AntipodalEntanglementProtocol.txt,544,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,24,235,PHONE2_NEXT+0235,AntipodalEntanglementProtocol.txt,683,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,25,237,PHONE2_NEXT+0237,BBmaping.txt,203,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,26,254,PHONE2_NEXT+0254,QuantumP.txt,25,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,27,255,PHONE2_NEXT+0255,QuantumP.txt,77,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,28,256,PHONE2_NEXT+0256,QuantumP.txt,78,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,29,257,PHONE2_NEXT+0257,QuantumP.txt,116,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,30,258,PHONE2_NEXT+0258,QuantumP.txt,123,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,31,259,PHONE2_NEXT+0259,QuantumP.txt,149,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,32,333,PHONE2_NEXT+0333,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,21,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,33,334,PHONE2_NEXT+0334,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,23,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,34,390,PHONE2_NEXT+0390,AntipodalEntanglement.txt,93,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,35,391,PHONE2_NEXT+0391,AntipodalEntanglement.txt,120,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,36,392,PHONE2_NEXT+0392,AntipodalEntanglement.txt,121,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,37,393,PHONE2_NEXT+0393,AntipodalEntanglement.txt,131,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,38,394,PHONE2_NEXT+0394,AntipodalEntanglement.txt,132,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,39,395,PHONE2_NEXT+0395,AntipodalEntanglement.txt,159,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,40,396,PHONE2_NEXT+0396,AntipodalEntanglement.txt,174,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,41,397,PHONE2_NEXT+0397,AntipodalEntanglement.txt,179,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,42,398,PHONE2_NEXT+0398,AntipodalEntanglement.txt,180,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,43,399,PHONE2_NEXT+0399,AntipodalEntanglement.txt,189,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,44,400,PHONE2_NEXT+0400,AntipodalEntanglement.txt,197,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,45,401,PHONE2_NEXT+0401,AntipodalEntanglement.txt,198,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,46,402,PHONE2_NEXT+0402,AntipodalEntanglement.txt,232,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,47,403,PHONE2_NEXT+0403,AntipodalEntanglement.txt,237,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,48,404,PHONE2_NEXT+0404,AntipodalEntanglement.txt,239,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,49,405,PHONE2_NEXT+0405,AntipodalEntanglement.txt,243,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,50,406,PHONE2_NEXT+0406,AntipodalEntanglement.txt,284,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,51,407,PHONE2_NEXT+0407,AntipodalEntanglement.txt,317,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,52,408,PHONE2_NEXT+0408,AntipodalEntanglement.txt,318,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,53,409,PHONE2_NEXT+0409,AntipodalEntanglement.txt,339,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,54,410,PHONE2_NEXT+0410,AntipodalEntanglement.txt,355,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,55,411,PHONE2_NEXT+0411,AntipodalEntanglement.txt,356,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,56,412,PHONE2_NEXT+0412,AntipodalEntanglement.txt,357,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,57,413,PHONE2_NEXT+0413,AntipodalEntanglement.txt,359,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,58,414,PHONE2_NEXT+0414,AntipodalEntanglement.txt,378,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,59,415,PHONE2_NEXT+0415,AntipodalEntanglement.txt,396,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,60,416,PHONE2_NEXT+0416,AntipodalEntanglement.txt,399,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,61,417,PHONE2_NEXT+0417,AntipodalEntanglement.txt,416,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,62,418,PHONE2_NEXT+0418,AntipodalEntanglement.txt,417,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,63,419,PHONE2_NEXT+0419,AntipodalEntanglement.txt,418,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,64,420,PHONE2_NEXT+0420,AntipodalEntanglement.txt,434,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,65,421,PHONE2_NEXT+0421,AntipodalEntanglement.txt,450,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,66,422,PHONE2_NEXT+0422,AntipodalEntanglement.txt,451,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,67,423,PHONE2_NEXT+0423,AntipodalEntanglement.txt,452,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,68,424,PHONE2_NEXT+0424,AntipodalEntanglement.txt,468,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,69,425,PHONE2_NEXT+0425,AntipodalEntanglement.txt,475,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,70,426,PHONE2_NEXT+0426,AntipodalEntanglement.txt,480,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,71,427,PHONE2_NEXT+0427,AntipodalEntanglement.txt,482,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,72,428,PHONE2_NEXT+0428,AntipodalEntanglementProtocol.txt,20,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,73,430,PHONE2_NEXT+0430,AntipodalEntanglementProtocol.txt,33,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,74,431,PHONE2_NEXT+0431,AntipodalEntanglementProtocol.txt,42,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,75,432,PHONE2_NEXT+0432,AntipodalEntanglementProtocol.txt,44,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,76,433,PHONE2_NEXT+0433,AntipodalEntanglementProtocol.txt,52,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,77,434,PHONE2_NEXT+0434,AntipodalEntanglementProtocol.txt,53,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,78,436,PHONE2_NEXT+0436,AntipodalEntanglementProtocol.txt,62,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,79,437,PHONE2_NEXT+0437,AntipodalEntanglementProtocol.txt,75,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,80,438,PHONE2_NEXT+0438,AntipodalEntanglementProtocol.txt,79,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,81,439,PHONE2_NEXT+0439,AntipodalEntanglementProtocol.txt,91,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,82,440,PHONE2_NEXT+0440,AntipodalEntanglementProtocol.txt,92,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,83,441,PHONE2_NEXT+0441,AntipodalEntanglementProtocol.txt,96,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,84,442,PHONE2_NEXT+0442,AntipodalEntanglementProtocol.txt,102,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,85,443,PHONE2_NEXT+0443,AntipodalEntanglementProtocol.txt,122,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,86,444,PHONE2_NEXT+0444,AntipodalEntanglementProtocol.txt,124,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,87,445,PHONE2_NEXT+0445,AntipodalEntanglementProtocol.txt,155,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,88,446,PHONE2_NEXT+0446,AntipodalEntanglementProtocol.txt,182,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,89,447,PHONE2_NEXT+0447,AntipodalEntanglementProtocol.txt,189,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,90,448,PHONE2_NEXT+0448,AntipodalEntanglementProtocol.txt,228,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,91,449,PHONE2_NEXT+0449,AntipodalEntanglementProtocol.txt,231,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,92,450,PHONE2_NEXT+0450,AntipodalEntanglementProtocol.txt,232,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,93,451,PHONE2_NEXT+0451,AntipodalEntanglementProtocol.txt,236,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,94,452,PHONE2_NEXT+0452,AntipodalEntanglementProtocol.txt,253,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,95,453,PHONE2_NEXT+0453,AntipodalEntanglementProtocol.txt,262,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,96,454,PHONE2_NEXT+0454,AntipodalEntanglementProtocol.txt,263,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,97,456,PHONE2_NEXT+0456,AntipodalEntanglementProtocol.txt,302,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,98,457,PHONE2_NEXT+0457,AntipodalEntanglementProtocol.txt,305,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,99,458,PHONE2_NEXT+0458,AntipodalEntanglementProtocol.txt,306,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,100,459,PHONE2_NEXT+0459,AntipodalEntanglementProtocol.txt,307,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,101,460,PHONE2_NEXT+0460,AntipodalEntanglementProtocol.txt,321,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,102,461,PHONE2_NEXT+0461,AntipodalEntanglementProtocol.txt,325,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,103,462,PHONE2_NEXT+0462,AntipodalEntanglementProtocol.txt,328,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,104,463,PHONE2_NEXT+0463,AntipodalEntanglementProtocol.txt,334,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,105,464,PHONE2_NEXT+0464,AntipodalEntanglementProtocol.txt,334,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,106,465,PHONE2_NEXT+0465,AntipodalEntanglementProtocol.txt,340,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,107,466,PHONE2_NEXT+0466,AntipodalEntanglementProtocol.txt,342,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,108,467,PHONE2_NEXT+0467,AntipodalEntanglementProtocol.txt,372,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,109,468,PHONE2_NEXT+0468,AntipodalEntanglementProtocol.txt,377,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,110,469,PHONE2_NEXT+0469,AntipodalEntanglementProtocol.txt,378,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,111,470,PHONE2_NEXT+0470,AntipodalEntanglementProtocol.txt,398,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,112,471,PHONE2_NEXT+0471,AntipodalEntanglementProtocol.txt,407,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,113,472,PHONE2_NEXT+0472,AntipodalEntanglementProtocol.txt,419,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,114,473,PHONE2_NEXT+0473,AntipodalEntanglementProtocol.txt,425,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,115,474,PHONE2_NEXT+0474,AntipodalEntanglementProtocol.txt,456,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,116,475,PHONE2_NEXT+0475,AntipodalEntanglementProtocol.txt,462,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,117,476,PHONE2_NEXT+0476,AntipodalEntanglementProtocol.txt,478,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,118,477,PHONE2_NEXT+0477,AntipodalEntanglementProtocol.txt,479,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,119,478,PHONE2_NEXT+0478,AntipodalEntanglementProtocol.txt,480,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,120,479,PHONE2_NEXT+0479,AntipodalEntanglementProtocol.txt,481,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,121,480,PHONE2_NEXT+0480,AntipodalEntanglementProtocol.txt,491,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,122,481,PHONE2_NEXT+0481,AntipodalEntanglementProtocol.txt,492,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,123,482,PHONE2_NEXT+0482,AntipodalEntanglementProtocol.txt,493,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,124,483,PHONE2_NEXT+0483,AntipodalEntanglementProtocol.txt,502,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,125,484,PHONE2_NEXT+0484,AntipodalEntanglementProtocol.txt,547,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,126,485,PHONE2_NEXT+0485,AntipodalEntanglementProtocol.txt,583,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,127,486,PHONE2_NEXT+0486,AntipodalEntanglementProtocol.txt,584,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,128,487,PHONE2_NEXT+0487,AntipodalEntanglementProtocol.txt,612,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,129,488,PHONE2_NEXT+0488,AntipodalEntanglementProtocol.txt,622,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,130,489,PHONE2_NEXT+0489,AntipodalEntanglementProtocol.txt,625,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,131,490,PHONE2_NEXT+0490,AntipodalEntanglementProtocol.txt,656,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,132,491,PHONE2_NEXT+0491,AntipodalEntanglementProtocol.txt,676,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,133,492,PHONE2_NEXT+0492,AntipodalEntanglementProtocol.txt,677,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,134,493,PHONE2_NEXT+0493,AntipodalEntanglementProtocol.txt,681,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,135,494,PHONE2_NEXT+0494,AntipodalEntanglementProtocol.txt,682,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,136,495,PHONE2_NEXT+0495,AntipodalEntanglementProtocol.txt,691,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,137,496,PHONE2_NEXT+0496,AntipodalEntanglementProtocol.txt,692,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,138,497,PHONE2_NEXT+0497,AntipodalEntanglementProtocol.txt,695,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,139,498,PHONE2_NEXT+0498,AntipodalEntanglementProtocol.txt,698,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,140,499,PHONE2_NEXT+0499,AntipodalEntanglementProtocol.txt,705,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,141,500,PHONE2_NEXT+0500,AntipodalEntanglementProtocol.txt,707,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,142,501,PHONE2_NEXT+0501,AntipodalEntanglementProtocol.txt,714,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,143,502,PHONE2_NEXT+0502,AntipodalEntanglementProtocol.txt,722,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,144,506,PHONE2_NEXT+0506,BBmaping.txt,28,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,145,513,PHONE2_NEXT+0513,BBmaping.txt,226,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,146,527,PHONE2_NEXT+0527,BBmaping.txt,317,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,147,544,PHONE2_NEXT+0544,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,398,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,148,620,PHONE2_NEXT+0620,QuantumP.txt,12,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,149,621,PHONE2_NEXT+0621,QuantumP.txt,53,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,150,622,PHONE2_NEXT+0622,QuantumP.txt,54,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,151,623,PHONE2_NEXT+0623,QuantumP.txt,55,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,152,624,PHONE2_NEXT+0624,QuantumP.txt,86,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,153,625,PHONE2_NEXT+0625,QuantumP.txt,89,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,154,626,PHONE2_NEXT+0626,QuantumP.txt,97,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,155,627,PHONE2_NEXT+0627,QuantumP.txt,118,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,156,628,PHONE2_NEXT+0628,QuantumP.txt,131,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,157,629,PHONE2_NEXT+0629,QuantumP.txt,148,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,158,630,PHONE2_NEXT+0630,QuantumP.txt,170,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,159,631,PHONE2_NEXT+0631,QuantumP.txt,181,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
5,160,837,PHONE2_NEXT+0837,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,202,quantum_entanglement,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
