batch,batch_position,queue_index,proposed_id,source_file,line_number,readiness,domain_family,duplicate_status,wolfram_status
5,136,1171,NEXT+1171,AntipodalEntanglementProtocol.txt,82,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,137,1172,NEXT+1172,AntipodalEntanglementProtocol.txt,83,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,138,1173,NEXT+1173,AntipodalEntanglementProtocol.txt,89,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,139,1174,NEXT+1174,AntipodalEntanglementProtocol.txt,90,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,140,1175,NEXT+1175,AntipodalEntanglementProtocol.txt,100,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,141,1176,NEXT+1176,AntipodalEntanglementProtocol.txt,117,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,142,1177,NEXT+1177,AntipodalEntanglementProtocol.txt,120,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,143,1178,NEXT+1178,AntipodalEntanglementProtocol.txt,121,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,144,1179,NEXT+1179,AntipodalEntanglementProtocol.txt,128,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,145,1180,NEXT+1180,AntipodalEntanglementProtocol.txt,152,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,146,1181,NEXT+1181,AntipodalEntanglementProtocol.txt,158,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,147,1182,NEXT+1182,AntipodalEntanglementProtocol.txt,173,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,148,1183,NEXT+1183,AntipodalEntanglementProtocol.txt,180,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,149,1184,NEXT+1184,AntipodalEntanglementProtocol.txt,186,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,150,1185,NEXT+1185,AntipodalEntanglementProtocol.txt,187,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,151,1186,NEXT+1186,AntipodalEntanglementProtocol.txt,188,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,152,1187,NEXT+1187,AntipodalEntanglementProtocol.txt,191,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,153,1188,NEXT+1188,AntipodalEntanglementProtocol.txt,213,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,154,1189,NEXT+1189,AntipodalEntanglementProtocol.txt,225,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,155,1190,NEXT+1190,AntipodalEntanglementProtocol.txt,246,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,156,1191,NEXT+1191,AntipodalEntanglementProtocol.txt,257,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,157,1192,NEXT+1192,AntipodalEntanglementProtocol.txt,260,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,158,1193,NEXT+1193,AntipodalEntanglementProtocol.txt,261,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,159,1194,NEXT+1194,AntipodalEntanglementProtocol.txt,267,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,160,1195,NEXT+1195,AntipodalEntanglementProtocol.txt,293,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,161,1196,NEXT+1196,AntipodalEntanglementProtocol.txt,308,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,162,1197,NEXT+1197,AntipodalEntanglementProtocol.txt,317,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,163,1198,NEXT+1198,AntipodalEntanglementProtocol.txt,343,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,164,1199,NEXT+1199,AntipodalEntanglementProtocol.txt,354,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,165,1200,NEXT+1200,AntipodalEntanglementProtocol.txt,361,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,166,1201,NEXT+1201,AntipodalEntanglementProtocol.txt,364,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,167,1202,NEXT+1202,AntipodalEntanglementProtocol.txt,367,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,168,1203,NEXT+1203,AntipodalEntanglementProtocol.txt,369,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,169,1204,NEXT+1204,AntipodalEntanglementProtocol.txt,370,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,170,1205,NEXT+1205,AntipodalEntanglementProtocol.txt,371,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,171,1206,NEXT+1206,AntipodalEntanglementProtocol.txt,376,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,172,1207,NEXT+1207,AntipodalEntanglementProtocol.txt,383,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,173,1208,NEXT+1208,AntipodalEntanglementProtocol.txt,390,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,174,1209,NEXT+1209,AntipodalEntanglementProtocol.txt,401,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,175,1210,NEXT+1210,AntipodalEntanglementProtocol.txt,402,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,176,1211,NEXT+1211,AntipodalEntanglementProtocol.txt,403,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,177,1212,NEXT+1212,AntipodalEntanglementProtocol.txt,408,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,178,1213,NEXT+1213,AntipodalEntanglementProtocol.txt,409,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,179,1214,NEXT+1214,AntipodalEntanglementProtocol.txt,410,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,180,1215,NEXT+1215,AntipodalEntanglementProtocol.txt,416,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,181,1216,NEXT+1216,AntipodalEntanglementProtocol.txt,431,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,182,1217,NEXT+1217,AntipodalEntanglementProtocol.txt,439,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,183,1218,NEXT+1218,AntipodalEntanglementProtocol.txt,453,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,184,1219,NEXT+1219,AntipodalEntanglementProtocol.txt,457,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,185,1220,NEXT+1220,AntipodalEntanglementProtocol.txt,458,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,186,1221,NEXT+1221,AntipodalEntanglementProtocol.txt,461,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,187,1222,NEXT+1222,AntipodalEntanglementProtocol.txt,463,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,188,1223,NEXT+1223,AntipodalEntanglementProtocol.txt,466,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,189,1224,NEXT+1224,AntipodalEntanglementProtocol.txt,467,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,190,1225,NEXT+1225,AntipodalEntanglementProtocol.txt,469,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,191,1226,NEXT+1226,AntipodalEntanglementProtocol.txt,471,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,192,1227,NEXT+1227,AntipodalEntanglementProtocol.txt,472,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,193,1228,NEXT+1228,AntipodalEntanglementProtocol.txt,473,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,194,1229,NEXT+1229,AntipodalEntanglementProtocol.txt,474,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,195,1230,NEXT+1230,AntipodalEntanglementProtocol.txt,477,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,196,1231,NEXT+1231,AntipodalEntanglementProtocol.txt,482,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,197,1232,NEXT+1232,AntipodalEntanglementProtocol.txt,490,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,198,1233,NEXT+1233,AntipodalEntanglementProtocol.txt,494,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,199,1234,NEXT+1234,AntipodalEntanglementProtocol.txt,498,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,200,1235,NEXT+1235,AntipodalEntanglementProtocol.txt,499,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,201,1236,NEXT+1236,AntipodalEntanglementProtocol.txt,505,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,202,1237,NEXT+1237,AntipodalEntanglementProtocol.txt,506,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,203,1238,NEXT+1238,AntipodalEntanglementProtocol.txt,507,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,204,1239,NEXT+1239,AntipodalEntanglementProtocol.txt,511,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,205,1240,NEXT+1240,AntipodalEntanglementProtocol.txt,519,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,206,1241,NEXT+1241,AntipodalEntanglementProtocol.txt,522,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,207,1242,NEXT+1242,AntipodalEntanglementProtocol.txt,523,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,208,1243,NEXT+1243,AntipodalEntanglementProtocol.txt,525,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,209,1244,NEXT+1244,AntipodalEntanglementProtocol.txt,526,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,210,1245,NEXT+1245,AntipodalEntanglementProtocol.txt,527,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,211,1246,NEXT+1246,AntipodalEntanglementProtocol.txt,528,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,212,1247,NEXT+1247,AntipodalEntanglementProtocol.txt,534,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,213,1248,NEXT+1248,AntipodalEntanglementProtocol.txt,536,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,214,1249,NEXT+1249,AntipodalEntanglementProtocol.txt,537,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,215,1250,NEXT+1250,AntipodalEntanglementProtocol.txt,539,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,216,1251,NEXT+1251,AntipodalEntanglementProtocol.txt,541,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,217,1252,NEXT+1252,AntipodalEntanglementProtocol.txt,542,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,218,1253,NEXT+1253,AntipodalEntanglementProtocol.txt,549,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,219,1254,NEXT+1254,AntipodalEntanglementProtocol.txt,559,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,220,1255,NEXT+1255,AntipodalEntanglementProtocol.txt,562,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,221,1256,NEXT+1256,AntipodalEntanglementProtocol.txt,563,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,222,1257,NEXT+1257,AntipodalEntanglementProtocol.txt,569,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,223,1258,NEXT+1258,AntipodalEntanglementProtocol.txt,570,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,224,1259,NEXT+1259,AntipodalEntanglementProtocol.txt,573,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,225,1260,NEXT+1260,AntipodalEntanglementProtocol.txt,574,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,226,1261,NEXT+1261,AntipodalEntanglementProtocol.txt,577,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,227,1262,NEXT+1262,AntipodalEntanglementProtocol.txt,582,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,228,1263,NEXT+1263,AntipodalEntanglementProtocol.txt,587,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,229,1264,NEXT+1264,AntipodalEntanglementProtocol.txt,588,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,230,1265,NEXT+1265,AntipodalEntanglementProtocol.txt,591,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,231,1266,NEXT+1266,AntipodalEntanglementProtocol.txt,592,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,232,1267,NEXT+1267,AntipodalEntanglementProtocol.txt,611,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,233,1268,NEXT+1268,AntipodalEntanglementProtocol.txt,616,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,234,1269,NEXT+1269,AntipodalEntanglementProtocol.txt,624,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,235,1270,NEXT+1270,AntipodalEntanglementProtocol.txt,634,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,236,1271,NEXT+1271,AntipodalEntanglementProtocol.txt,673,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,237,1272,NEXT+1272,AntipodalEntanglementProtocol.txt,680,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,238,1273,NEXT+1273,AntipodalEntanglementProtocol.txt,687,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,239,1274,NEXT+1274,AntipodalEntanglementProtocol.txt,704,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,240,1275,NEXT+1275,AntipodalEntanglementProtocol.txt,706,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,241,1276,NEXT+1276,AntipodalEntanglementProtocol.txt,712,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,242,1277,NEXT+1277,AntipodalEntanglementProtocol.txt,713,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,243,1278,NEXT+1278,AntipodalEntanglementProtocol.txt,715,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,244,1279,NEXT+1279,AntipodalEntanglementProtocol.txt,716,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,245,1280,NEXT+1280,AntipodalEntanglementProtocol.txt,723,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,246,1281,NEXT+1281,AntipodalEntanglementProtocol.txt,724,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,247,1282,NEXT+1282,AntipodalEntanglementProtocol.txt,725,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,248,1283,NEXT+1283,AntipodalEntanglementProtocol.txt,726,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,249,1284,NEXT+1284,BBmaping.txt,8,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
5,250,1285,NEXT+1285,BBmaping.txt,11,quarantine,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
6,1,1286,NEXT+1286,BBmaping.txt,12,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
6,2,1287,NEXT+1287,BBmaping.txt,17,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
6,3,1288,NEXT+1288,BBmaping.txt,25,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
6,4,1289,NEXT+1289,BBmaping.txt,32,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
6,5,1290,NEXT+1290,BBmaping.txt,33,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
6,6,1291,NEXT+1291,BBmaping.txt,37,review,optimization_computation,new_or_nonexact,file_has_parse_clean_wolfram
6,7,1292,NEXT+1292,BBmaping.txt,39,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
6,8,1293,NEXT+1293,BBmaping.txt,42,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
6,9,1294,NEXT+1294,BBmaping.txt,43,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
6,10,1295,NEXT+1295,BBmaping.txt,55,review,optimization_computation,new_or_nonexact,file_has_parse_clean_wolfram
6,11,1296,NEXT+1296,BBmaping.txt,59,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
6,12,1297,NEXT+1297,BBmaping.txt,87,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
6,13,1298,NEXT+1298,BBmaping.txt,96,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
6,14,1299,NEXT+1299,BBmaping.txt,104,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
6,15,1300,NEXT+1300,BBmaping.txt,110,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
6,16,1301,NEXT+1301,BBmaping.txt,124,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
6,17,1302,NEXT+1302,BBmaping.txt,127,quarantine,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
6,18,1303,NEXT+1303,BBmaping.txt,128,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
6,19,1304,NEXT+1304,BBmaping.txt,141,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
6,20,1305,NEXT+1305,BBmaping.txt,147,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
6,21,1306,NEXT+1306,BBmaping.txt,156,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
6,22,1307,NEXT+1307,BBmaping.txt,171,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
6,23,1308,NEXT+1308,BBmaping.txt,174,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
6,24,1309,NEXT+1309,BBmaping.txt,175,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
6,25,1310,NEXT+1310,BBmaping.txt,180,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
6,26,1311,NEXT+1311,BBmaping.txt,181,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
6,27,1312,NEXT+1312,BBmaping.txt,182,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
6,28,1313,NEXT+1313,BBmaping.txt,183,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
6,29,1314,NEXT+1314,BBmaping.txt,198,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
6,30,1315,NEXT+1315,BBmaping.txt,201,quarantine,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
6,31,1316,NEXT+1316,BBmaping.txt,202,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
6,32,1317,NEXT+1317,BBmaping.txt,207,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
6,33,1318,NEXT+1318,BBmaping.txt,216,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
6,34,1319,NEXT+1319,BBmaping.txt,223,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
6,35,1320,NEXT+1320,BBmaping.txt,232,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
6,36,1321,NEXT+1321,BBmaping.txt,233,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
6,37,1322,NEXT+1322,BBmaping.txt,235,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
6,38,1323,NEXT+1323,BBmaping.txt,236,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
6,39,1324,NEXT+1324,BBmaping.txt,252,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
6,40,1325,NEXT+1325,BBmaping.txt,254,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
6,41,1326,NEXT+1326,BBmaping.txt,259,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
6,42,1327,NEXT+1327,BBmaping.txt,268,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
6,43,1328,NEXT+1328,BBmaping.txt,269,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
6,44,1329,NEXT+1329,BBmaping.txt,270,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
6,45,1330,NEXT+1330,BBmaping.txt,271,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
6,46,1331,NEXT+1331,BBmaping.txt,277,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
6,47,1332,NEXT+1332,BBmaping.txt,283,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
6,48,1333,NEXT+1333,BBmaping.txt,288,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
6,49,1334,NEXT+1334,BBmaping.txt,290,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
6,50,1335,NEXT+1335,BBmaping.txt,302,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
6,51,1336,NEXT+1336,BBmaping.txt,312,review,gravity_cosmology,new_or_nonexact,file_has_parse_clean_wolfram
6,52,1337,NEXT+1337,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,8,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
6,53,1338,NEXT+1338,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,10,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
6,54,1339,NEXT+1339,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,11,review,protocol_systems,new_or_nonexact,file_has_parse_clean_wolfram
6,55,1340,NEXT+1340,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,12,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
6,56,1341,NEXT+1341,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,13,review,protocol_systems,new_or_nonexact,file_has_parse_clean_wolfram
6,57,1342,NEXT+1342,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,17,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
6,58,1343,NEXT+1343,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,18,review,protocol_systems,new_or_nonexact,file_has_parse_clean_wolfram
6,59,1344,NEXT+1344,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,28,review,protocol_systems,new_or_nonexact,file_has_parse_clean_wolfram
6,60,1345,NEXT+1345,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,29,review,protocol_systems,new_or_nonexact,file_has_parse_clean_wolfram
6,61,1346,NEXT+1346,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,30,review,protocol_systems,new_or_nonexact,file_has_parse_clean_wolfram
6,62,1347,NEXT+1347,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,31,review,protocol_systems,new_or_nonexact,file_has_parse_clean_wolfram
6,63,1348,NEXT+1348,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,44,review,protocol_systems,new_or_nonexact,file_has_parse_clean_wolfram
6,64,1349,NEXT+1349,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,79,review,optimization_computation,new_or_nonexact,file_has_parse_clean_wolfram
6,65,1350,NEXT+1350,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,89,review,protocol_systems,new_or_nonexact,file_has_parse_clean_wolfram
6,66,1351,NEXT+1351,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,94,review,protocol_systems,new_or_nonexact,file_has_parse_clean_wolfram
6,67,1352,NEXT+1352,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,96,review,optimization_computation,new_or_nonexact,file_has_parse_clean_wolfram
6,68,1353,NEXT+1353,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,103,review,protocol_systems,new_or_nonexact,file_has_parse_clean_wolfram
6,69,1354,NEXT+1354,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,106,review,protocol_systems,new_or_nonexact,file_has_parse_clean_wolfram
6,70,1355,NEXT+1355,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,112,review,protocol_systems,new_or_nonexact,file_has_parse_clean_wolfram
6,71,1356,NEXT+1356,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,113,review,protocol_systems,new_or_nonexact,file_has_parse_clean_wolfram
6,72,1357,NEXT+1357,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,136,review,protocol_systems,new_or_nonexact,file_has_parse_clean_wolfram
6,73,1358,NEXT+1358,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,139,review,protocol_systems,new_or_nonexact,file_has_parse_clean_wolfram
6,74,1359,NEXT+1359,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,147,review,protocol_systems,new_or_nonexact,file_has_parse_clean_wolfram
6,75,1360,NEXT+1360,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,149,review,protocol_systems,new_or_nonexact,file_has_parse_clean_wolfram
6,76,1361,NEXT+1361,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,151,review,protocol_systems,new_or_nonexact,file_has_parse_clean_wolfram
6,77,1362,NEXT+1362,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,155,review,protocol_systems,new_or_nonexact,file_has_parse_clean_wolfram
6,78,1363,NEXT+1363,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,156,review,protocol_systems,new_or_nonexact,file_has_parse_clean_wolfram
6,79,1364,NEXT+1364,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,157,review,protocol_systems,new_or_nonexact,file_has_parse_clean_wolfram
6,80,1365,NEXT+1365,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,163,review,protocol_systems,new_or_nonexact,file_has_parse_clean_wolfram
