dep_rung,dep_id,dependent_rung,dependent_id,reason
465,ID0500,8826,ID9460,explicit_id_reference
466,ID0501,1822,ID1882,explicit_id_reference
469,ID0504,8351,ID8994,explicit_id_reference
469,ID0504,8352,ID8995,explicit_id_reference
471,ID0506,8819,ID9453,explicit_id_reference
472,ID0507,8353,ID8996,explicit_id_reference
472,ID0507,8819,ID9453,explicit_id_reference
473,ID0508,8819,ID9453,explicit_id_reference
475,ID0510,8820,ID9454,explicit_id_reference
477,ID0512,8354,ID8997,explicit_id_reference
477,ID0512,8820,ID9454,explicit_id_reference
483,ID0518,8821,ID9455,explicit_id_reference
485,ID0520,8355,ID8998,explicit_id_reference
485,ID0520,8821,ID9455,explicit_id_reference
487,ID0522,1789,ID1845,explicit_id_reference;ladder_rests_on
487,ID0522,8356,ID8999,explicit_id_reference
491,ID0526,1830,ID1893,explicit_id_reference;ladder_rests_on
499,ID0534,8357,ID9000,explicit_id_reference
500,ID0535,8357,ID9000,explicit_id_reference
502,ID0537,8823,ID9457,explicit_id_reference
503,ID0538,8823,ID9457,explicit_id_reference
504,ID0539,8823,ID9457,explicit_id_reference
511,ID0546,1816,ID1876,explicit_id_reference;ladder_rests_on
511,ID0546,1831,ID1894,explicit_id_reference;ladder_rests_on
511,ID0546,1832,ID1895,explicit_id_reference;ladder_rests_on
517,ID0552,1862,ID1927,ladder_rests_on
522,ID0557,8358,ID9001,explicit_id_reference
523,ID0558,4687,ID5177,explicit_id_reference;ladder_rests_on
523,ID0558,4693,ID5183,explicit_id_reference;ladder_rests_on
526,ID0561,4688,ID5178,explicit_id_reference;ladder_rests_on
526,ID0561,4694,ID5184,explicit_id_reference;ladder_rests_on
527,ID0562,4688,ID5178,explicit_id_reference;ladder_rests_on
527,ID0562,4694,ID5184,explicit_id_reference;ladder_rests_on
539,ID0574,4689,ID5179,explicit_id_reference;ladder_rests_on
539,ID0574,4695,ID5185,explicit_id_reference;ladder_rests_on
541,ID0576,4689,ID5179,explicit_id_reference;ladder_rests_on
541,ID0576,4695,ID5185,explicit_id_reference;ladder_rests_on
542,ID0577,8826,ID9460,explicit_id_reference
544,ID0579,8826,ID9460,explicit_id_reference
548,ID0583,4685,ID5175,explicit_id_reference;ladder_rests_on
548,ID0583,4690,ID5180,explicit_id_reference;ladder_rests_on
548,ID0583,4696,ID5186,explicit_id_reference;ladder_rests_on
550,ID0585,4691,ID5181,explicit_id_reference;ladder_rests_on
550,ID0585,4697,ID5187,explicit_id_reference;ladder_rests_on
551,ID0586,4691,ID5181,explicit_id_reference;ladder_rests_on
551,ID0586,4697,ID5187,explicit_id_reference;ladder_rests_on
552,ID0587,4691,ID5181,explicit_id_reference;ladder_rests_on
552,ID0587,4697,ID5187,explicit_id_reference;ladder_rests_on
565,ID0600,1822,ID1882,explicit_id_reference
565,ID0600,8827,ID9461,explicit_id_reference
565,ID0600,8828,ID9462,explicit_id_reference
565,ID0600,8829,ID9463,explicit_id_reference
565,ID0600,8830,ID9464,explicit_id_reference
566,ID0601,1189,ID1232,explicit_id_reference;ladder_rests_on
566,ID0601,1813,ID1872,explicit_id_reference;ladder_rests_on
566,ID0601,1825,ID1886,explicit_id_reference;ladder_rests_on
566,ID0601,2624,ID2710,explicit_id_reference;ladder_rests_on
566,ID0601,2785,ID2881,explicit_id_reference;ladder_rests_on
567,ID0602,4692,ID5182,explicit_id_reference;ladder_rests_on
567,ID0602,4698,ID5188,explicit_id_reference;ladder_rests_on
568,ID0603,4692,ID5182,explicit_id_reference;ladder_rests_on
568,ID0603,4698,ID5188,explicit_id_reference;ladder_rests_on
569,ID0604,4692,ID5182,explicit_id_reference;ladder_rests_on
569,ID0604,4698,ID5188,explicit_id_reference;ladder_rests_on
583,ID0618,8827,ID9461,explicit_id_reference
584,ID0619,8827,ID9461,explicit_id_reference
585,ID0620,8827,ID9461,explicit_id_reference
592,ID0627,1813,ID1872,explicit_id_reference
600,ID0635,8828,ID9462,explicit_id_reference
602,ID0637,8828,ID9462,explicit_id_reference
617,ID0653,8829,ID9463,explicit_id_reference
619,ID0655,8829,ID9463,explicit_id_reference
662,ID0698,8830,ID9464,explicit_id_reference
664,ID0700,1189,ID1232,explicit_id_reference;ladder_rests_on
664,ID0700,1825,ID1886,explicit_id_reference;ladder_rests_on
664,ID0700,8759,ID9393,explicit_id_reference
664,ID0700,8760,ID9394,explicit_id_reference
664,ID0700,8761,ID9395,explicit_id_reference
664,ID0700,8762,ID9396,explicit_id_reference
664,ID0700,8763,ID9397,explicit_id_reference
664,ID0700,8764,ID9398,explicit_id_reference
664,ID0700,8830,ID9464,explicit_id_reference
665,ID0701,1220,ID1265,explicit_id_reference
665,ID0701,1826,ID1889,explicit_id_reference;ladder_rests_on
665,ID0701,2232,ID2310,explicit_id_reference;ladder_rests_on
665,ID0701,2627,ID2713,explicit_id_reference;ladder_rests_on
665,ID0701,2659,ID2745,explicit_id_reference;ladder_rests_on
665,ID0701,9573,ID1887,explicit_id_reference;ladder_rests_on
677,ID0713,1221,ID1266,explicit_id_reference
678,ID0714,1222,ID1267,explicit_id_reference
693,ID0729,8759,ID9393,explicit_id_reference
697,ID0733,8760,ID9394,explicit_id_reference
699,ID0735,8760,ID9394,explicit_id_reference
699,ID0735,8761,ID9395,explicit_id_reference
700,ID0736,8761,ID9395,explicit_id_reference
701,ID0737,8761,ID9395,explicit_id_reference
701,ID0737,8762,ID9396,explicit_id_reference
703,ID0739,8762,ID9396,explicit_id_reference
724,ID0760,4707,ID5197,explicit_id_reference;ladder_rests_on
724,ID0760,4713,ID5203,explicit_id_reference;ladder_rests_on
725,ID0761,4707,ID5197,explicit_id_reference;ladder_rests_on
725,ID0761,4713,ID5203,explicit_id_reference;ladder_rests_on
726,ID0762,4707,ID5197,explicit_id_reference;ladder_rests_on
726,ID0762,4713,ID5203,explicit_id_reference;ladder_rests_on
730,ID0766,4708,ID5198,explicit_id_reference;ladder_rests_on
730,ID0766,4714,ID5204,explicit_id_reference;ladder_rests_on
734,ID0770,8763,ID9397,explicit_id_reference
735,ID0771,4709,ID5199,explicit_id_reference;ladder_rests_on
735,ID0771,4715,ID5205,explicit_id_reference;ladder_rests_on
736,ID0772,4709,ID5199,explicit_id_reference;ladder_rests_on
736,ID0772,4715,ID5205,explicit_id_reference;ladder_rests_on
736,ID0772,8763,ID9397,explicit_id_reference
738,ID0774,4710,ID5200,explicit_id_reference;ladder_rests_on
738,ID0774,4716,ID5206,explicit_id_reference;ladder_rests_on
739,ID0775,4710,ID5200,explicit_id_reference;ladder_rests_on
739,ID0775,4716,ID5206,explicit_id_reference;ladder_rests_on
739,ID0775,8764,ID9398,explicit_id_reference
740,ID0776,4710,ID5200,explicit_id_reference;ladder_rests_on
740,ID0776,4716,ID5206,explicit_id_reference;ladder_rests_on
740,ID0776,8764,ID9398,explicit_id_reference
741,ID0777,8764,ID9398,explicit_id_reference
757,ID0793,4711,ID5201,explicit_id_reference;ladder_rests_on
757,ID0793,4717,ID5207,explicit_id_reference;ladder_rests_on
764,ID0800,1813,ID1872,explicit_id_reference;ladder_rests_on
764,ID0800,1826,ID1889,explicit_id_reference
764,ID0800,2232,ID2310,explicit_id_reference;ladder_rests_on
764,ID0800,2624,ID2710,explicit_id_reference;ladder_rests_on
764,ID0800,2627,ID2713,explicit_id_reference;ladder_rests_on
764,ID0800,2659,ID2745,explicit_id_reference;ladder_rests_on
764,ID0800,2785,ID2881,explicit_id_reference;ladder_rests_on
764,ID0800,8834,ID9468,explicit_id_reference
764,ID0800,9573,ID1887,explicit_id_reference;ladder_rests_on
800,ID0836,4712,ID5202,explicit_id_reference;ladder_rests_on
800,ID0836,4718,ID5208,explicit_id_reference;ladder_rests_on
801,ID0837,4712,ID5202,explicit_id_reference;ladder_rests_on
801,ID0837,4718,ID5208,explicit_id_reference;ladder_rests_on
802,ID0838,4712,ID5202,explicit_id_reference;ladder_rests_on
802,ID0838,4718,ID5208,explicit_id_reference;ladder_rests_on
812,ID0848,4723,ID5213,explicit_id_reference;ladder_rests_on
812,ID0848,4724,ID5214,explicit_id_reference;ladder_rests_on
814,ID0850,1750,ID1801,explicit_id_reference;ladder_rests_on
814,ID0850,1751,ID1802,explicit_id_reference
814,ID0850,1776,ID1832,explicit_id_reference;ladder_rests_on
816,ID0852,1774,ID1830,explicit_id_reference;ladder_rests_on
816,ID0852,8292,ID8936,explicit_id_reference
817,ID0853,1771,ID1827,explicit_id_reference;ladder_rests_on
817,ID0853,1774,ID1830,explicit_id_reference;ladder_rests_on
817,ID0853,1794,ID1850,explicit_id_reference;ladder_rests_on
817,ID0853,8293,ID8937,explicit_id_reference
818,ID0854,8294,ID8938,explicit_id_reference
818,ID0854,8295,ID8939,explicit_id_reference
819,ID0855,1765,ID1819,explicit_id_reference;ladder_rests_on
819,ID0855,8296,ID8940,explicit_id_reference
819,ID0855,8297,ID8941,explicit_id_reference
820,ID0856,1751,ID1802,explicit_id_reference;ladder_rests_on
820,ID0856,1760,ID1813,explicit_id_reference;ladder_rests_on
820,ID0856,8298,ID8942,explicit_id_reference
821,ID0857,8299,ID8943,explicit_id_reference
821,ID0857,8300,ID8944,explicit_id_reference
822,ID0858,8301,ID8945,explicit_id_reference
823,ID0859,8302,ID8946,explicit_id_reference
825,ID0861,7917,ID8554,explicit_id_reference
825,ID0861,8303,ID8947,explicit_id_reference
826,ID0862,7917,ID8554,explicit_id_reference
826,ID0862,7918,ID8555,explicit_id_reference
827,ID0863,7917,ID8554,explicit_id_reference
827,ID0863,7918,ID8555,explicit_id_reference
827,ID0863,8304,ID8948,explicit_id_reference
828,ID0864,7918,ID8555,explicit_id_reference
828,ID0864,8305,ID8949,explicit_id_reference
829,ID0865,7919,ID8556,explicit_id_reference
829,ID0865,8306,ID8950,explicit_id_reference
830,ID0866,963,ID1001,explicit_id_reference
830,ID0866,7919,ID8556,explicit_id_reference
830,ID0866,8307,ID8951,explicit_id_reference
831,ID0867,964,ID1002,explicit_id_reference
831,ID0867,7919,ID8556,explicit_id_reference
831,ID0867,8308,ID8952,explicit_id_reference
832,ID0868,965,ID1003,explicit_id_reference
832,ID0868,8309,ID8953,explicit_id_reference
833,ID0869,967,ID1005,explicit_id_reference
833,ID0869,8310,ID8954,explicit_id_reference
834,ID0870,968,ID1006,explicit_id_reference
834,ID0870,8311,ID8955,explicit_id_reference
835,ID0871,969,ID1007,explicit_id_reference
835,ID0871,8312,ID8956,explicit_id_reference
836,ID0872,970,ID1008,explicit_id_reference
836,ID0872,8313,ID8957,explicit_id_reference
836,ID0872,8834,ID9468,explicit_id_reference
837,ID0873,971,ID1009,explicit_id_reference
838,ID0874,972,ID1010,explicit_id_reference
838,ID0874,8314,ID8958,explicit_id_reference
838,ID0874,8834,ID9468,explicit_id_reference
839,ID0875,973,ID1011,explicit_id_reference
839,ID0875,8315,ID8959,explicit_id_reference
840,ID0876,974,ID1012,explicit_id_reference
840,ID0876,7920,ID8557,explicit_id_reference
840,ID0876,8316,ID8960,explicit_id_reference
841,ID0877,976,ID1014,explicit_id_reference
841,ID0877,7920,ID8557,explicit_id_reference
841,ID0877,8317,ID8961,explicit_id_reference
842,ID0878,977,ID1015,explicit_id_reference
842,ID0878,7920,ID8557,explicit_id_reference
842,ID0878,8318,ID8962,explicit_id_reference
843,ID0879,978,ID1016,explicit_id_reference
843,ID0879,8319,ID8963,explicit_id_reference
844,ID0880,979,ID1017,explicit_id_reference
844,ID0880,1793,ID1849,explicit_id_reference;ladder_rests_on
844,ID0880,8320,ID8964,explicit_id_reference
845,ID0881,980,ID1018,explicit_id_reference
845,ID0881,8321,ID8965,explicit_id_reference
846,ID0882,981,ID1019,explicit_id_reference
846,ID0882,8322,ID8966,explicit_id_reference
847,ID0883,982,ID1020,explicit_id_reference
847,ID0883,8323,ID8967,explicit_id_reference
848,ID0884,983,ID1021,explicit_id_reference
848,ID0884,8324,ID8968,explicit_id_reference
849,ID0885,985,ID1023,explicit_id_reference
849,ID0885,8325,ID8969,explicit_id_reference
850,ID0886,986,ID1024,explicit_id_reference
850,ID0886,8326,ID8970,explicit_id_reference
851,ID0887,987,ID1025,explicit_id_reference
851,ID0887,8327,ID8971,explicit_id_reference
852,ID0888,988,ID1026,explicit_id_reference
853,ID0889,989,ID1027,explicit_id_reference
854,ID0890,990,ID1028,explicit_id_reference
855,ID0891,991,ID1029,explicit_id_reference
856,ID0892,992,ID1030,explicit_id_reference
858,ID0894,994,ID1032,explicit_id_reference
859,ID0895,995,ID1033,explicit_id_reference
860,ID0896,996,ID1034,explicit_id_reference
861,ID0897,997,ID1035,explicit_id_reference
861,ID0897,8328,ID8972,explicit_id_reference
862,ID0898,998,ID1036,explicit_id_reference
863,ID0899,999,ID1037,explicit_id_reference
864,ID0900,1000,ID1038,explicit_id_reference
864,ID0900,8329,ID8973,explicit_id_reference
864,ID0900,8756,ID9390,explicit_id_reference
864,ID0900,8758,ID9392,explicit_id_reference
865,ID0901,1823,ID1883,explicit_id_reference
866,ID0902,1543,ID1590,ladder_rests_on
866,ID0902,1868,ID1932,ladder_rests_on
866,ID0902,8330,ID8974,explicit_id_reference
872,ID0908,8271,ID8914,explicit_id_reference
874,ID0910,8272,ID8915,explicit_id_reference
874,ID0910,8756,ID9390,explicit_id_reference
875,ID0911,8273,ID8916,explicit_id_reference
875,ID0911,8756,ID9390,explicit_id_reference
876,ID0912,7921,ID8558,explicit_id_reference
876,ID0912,8274,ID8917,explicit_id_reference
876,ID0912,8756,ID9390,explicit_id_reference
877,ID0913,7921,ID8558,explicit_id_reference
877,ID0913,8275,ID8918,explicit_id_reference
878,ID0914,7921,ID8558,explicit_id_reference
878,ID0914,8276,ID8919,explicit_id_reference
879,ID0916,8278,ID8921,explicit_id_reference
880,ID0917,8279,ID8922,explicit_id_reference
881,ID0918,8280,ID8923,explicit_id_reference
882,ID0919,8281,ID8924,explicit_id_reference
883,ID0920,8282,ID8925,explicit_id_reference
884,ID0921,8283,ID8926,explicit_id_reference
885,ID0922,1870,ID1934,ladder_rests_on
885,ID0922,8284,ID8927,explicit_id_reference
886,ID0923,8285,ID8928,explicit_id_reference
887,ID0924,1544,ID1591,ladder_rests_on
887,ID0924,8286,ID8929,explicit_id_reference
887,ID0924,9606,ID1935,ladder_rests_on
888,ID0925,8287,ID8930,explicit_id_reference
889,ID0926,8707,ID8931,explicit_id_reference
890,ID0927,8288,ID8932,explicit_id_reference
891,ID0928,8289,ID8933,explicit_id_reference
892,ID0929,8290,ID8934,explicit_id_reference
893,ID0930,8291,ID8935,explicit_id_reference
894,ID0931,8257,ID8900,explicit_id_reference
894,ID0931,8258,ID8901,explicit_id_reference
895,ID0932,8259,ID8902,explicit_id_reference
896,ID0933,8260,ID8903,explicit_id_reference
897,ID0934,8261,ID8904,explicit_id_reference
898,ID0935,9613,ID4101,explicit_id_reference;ladder_rests_on
899,ID0936,8262,ID8905,explicit_id_reference
900,ID0937,3621,ID4102,explicit_id_reference;ladder_rests_on
900,ID0937,8263,ID8906,explicit_id_reference
901,ID0938,8264,ID8907,explicit_id_reference
902,ID0939,3622,ID4103,explicit_id_reference;ladder_rests_on
902,ID0939,8265,ID8908,explicit_id_reference
904,ID0941,8266,ID8909,explicit_id_reference
905,ID0942,8267,ID8910,explicit_id_reference
906,ID0943,3623,ID4104,explicit_id_reference;ladder_rests_on
907,ID0944,8268,ID8911,explicit_id_reference
909,ID0946,3624,ID4105,explicit_id_reference;ladder_rests_on
909,ID0946,8269,ID8912,explicit_id_reference
917,ID0955,8270,ID8913,explicit_id_reference
920,ID0958,1347,ID1392,gold_spine_sequence:einstein
924,ID0962,7922,ID8559,explicit_id_reference
924,ID0962,8252,ID8894,explicit_id_reference
925,ID0963,7922,ID8559,explicit_id_reference
926,ID0964,8253,ID8895,explicit_id_reference
926,ID0964,8758,ID9392,explicit_id_reference
927,ID0965,8370,ID8896,explicit_id_reference
928,ID0966,7924,ID8560,explicit_id_reference
928,ID0966,8254,ID8897,explicit_id_reference
928,ID0966,8758,ID9392,explicit_id_reference
929,ID0967,7924,ID8560,explicit_id_reference
929,ID0967,8255,ID8898,explicit_id_reference
930,ID0968,7924,ID8560,explicit_id_reference
931,ID0969,8256,ID8899,explicit_id_reference
939,ID0977,1876,ID1941,ladder_rests_on
939,ID0977,2628,ID2714,ladder_rests_on
941,ID0979,8237,ID8879,explicit_id_reference
942,ID0980,8238,ID8880,explicit_id_reference
943,ID0981,8239,ID8881,explicit_id_reference
944,ID0982,7925,ID8561,explicit_id_reference
944,ID0982,8240,ID8882,explicit_id_reference
945,ID0983,7925,ID8561,explicit_id_reference
946,ID0984,7925,ID8561,explicit_id_reference
950,ID0988,1878,ID1943,ladder_rests_on
950,ID0988,8241,ID8883,explicit_id_reference
951,ID0989,8242,ID8884,explicit_id_reference
952,ID0990,8243,ID8885,explicit_id_reference
953,ID0991,8244,ID8886,explicit_id_reference
954,ID0992,8245,ID8887,explicit_id_reference
955,ID0993,8246,ID8888,explicit_id_reference
956,ID0994,8247,ID8889,explicit_id_reference
957,ID0995,8248,ID8890,explicit_id_reference
959,ID0997,8249,ID8891,explicit_id_reference
960,ID0998,8250,ID8892,explicit_id_reference
961,ID0999,7926,ID8562,explicit_id_reference
961,ID0999,8251,ID8893,explicit_id_reference
962,ID1000,1142,ID1184,explicit_id_reference;ladder_rests_on
962,ID1000,1151,ID1194,explicit_id_reference;ladder_rests_on
962,ID1000,1823,ID1883,explicit_id_reference
962,ID1000,7926,ID8562,explicit_id_reference
962,ID1000,8502,ID1874,explicit_id_reference
962,ID1000,8832,ID9466,explicit_id_reference
964,ID1002,8222,ID8864,explicit_id_reference
966,ID1004,7927,ID8563,explicit_id_reference
966,ID1004,8223,ID8865,explicit_id_reference
967,ID1005,7927,ID8563,explicit_id_reference
967,ID1005,8224,ID8866,explicit_id_reference
968,ID1006,7927,ID8563,explicit_id_reference
968,ID1006,8225,ID8867,explicit_id_reference
969,ID1007,8226,ID8868,explicit_id_reference
971,ID1009,8227,ID8869,explicit_id_reference
973,ID1011,8228,ID8870,explicit_id_reference
978,ID1016,7928,ID8564,explicit_id_reference
979,ID1017,7928,ID8564,explicit_id_reference
979,ID1017,8229,ID8871,explicit_id_reference
980,ID1018,7928,ID8564,explicit_id_reference
982,ID1020,8230,ID8872,explicit_id_reference
983,ID1021,8231,ID8873,explicit_id_reference
984,ID1022,8232,ID8874,explicit_id_reference
987,ID1025,8233,ID8875,explicit_id_reference
988,ID1026,8234,ID8876,explicit_id_reference
989,ID1027,8235,ID8877,explicit_id_reference
990,ID1028,8236,ID8878,explicit_id_reference
993,ID1031,4731,ID5221,explicit_id_reference;ladder_rests_on
993,ID1031,7929,ID8565,explicit_id_reference
993,ID1031,8187,ID8829,explicit_id_reference
994,ID1032,3619,ID4099,explicit_id_reference;ladder_rests_on
994,ID1032,4725,ID5215,explicit_id_reference;ladder_rests_on
994,ID1032,4732,ID5222,explicit_id_reference;ladder_rests_on
994,ID1032,4733,ID5223,explicit_id_reference;ladder_rests_on
994,ID1032,4758,ID5248,explicit_id_reference;ladder_rests_on
994,ID1032,4763,ID5253,explicit_id_reference;ladder_rests_on
994,ID1032,7929,ID8565,explicit_id_reference
994,ID1032,8188,ID8830,explicit_id_reference
994,ID1032,8189,ID8831,explicit_id_reference
994,ID1032,8190,ID8832,explicit_id_reference
996,ID1034,7930,ID8566,explicit_id_reference
996,ID1034,8191,ID8833,explicit_id_reference
997,ID1035,4734,ID5224,explicit_id_reference;ladder_rests_on
997,ID1035,4735,ID5225,explicit_id_reference;ladder_rests_on
997,ID1035,4759,ID5249,explicit_id_reference;ladder_rests_on
997,ID1035,4764,ID5254,explicit_id_reference;ladder_rests_on
997,ID1035,7930,ID8566,explicit_id_reference
997,ID1035,7931,ID8567,explicit_id_reference
997,ID1035,8192,ID8834,explicit_id_reference
997,ID1035,9549,ID4111,explicit_id_reference;ladder_rests_on
998,ID1036,7931,ID8567,explicit_id_reference
998,ID1036,7932,ID8568,explicit_id_reference
999,ID1037,1615,ID1664,explicit_id_reference
999,ID1037,3630,ID4112,explicit_id_reference;ladder_rests_on
999,ID1037,4736,ID5226,explicit_id_reference;ladder_rests_on
999,ID1037,4737,ID5227,explicit_id_reference;ladder_rests_on
999,ID1037,4760,ID5250,explicit_id_reference;ladder_rests_on
999,ID1037,4765,ID5255,explicit_id_reference;ladder_rests_on
999,ID1037,7932,ID8568,explicit_id_reference
999,ID1037,8193,ID8835,explicit_id_reference
1000,ID1038,4738,ID5228,explicit_id_reference;ladder_rests_on
1000,ID1038,4739,ID5229,explicit_id_reference;ladder_rests_on
1000,ID1038,4761,ID5251,explicit_id_reference;ladder_rests_on
1000,ID1038,4766,ID5256,explicit_id_reference;ladder_rests_on
1000,ID1038,8194,ID8836,explicit_id_reference
1001,ID1039,1792,ID1848,explicit_id_reference;ladder_rests_on
1001,ID1039,4740,ID5230,explicit_id_reference;ladder_rests_on
1001,ID1039,4741,ID5231,explicit_id_reference;ladder_rests_on
1001,ID1039,4762,ID5252,explicit_id_reference;ladder_rests_on
1001,ID1039,4767,ID5257,explicit_id_reference;ladder_rests_on
1001,ID1039,8195,ID8837,explicit_id_reference
1002,ID1040,1792,ID1848,explicit_id_reference;ladder_rests_on
1002,ID1040,8196,ID8838,explicit_id_reference
1003,ID1041,4743,ID5233,explicit_id_reference;ladder_rests_on
1003,ID1041,4744,ID5234,explicit_id_reference;ladder_rests_on
1003,ID1041,8197,ID8839,explicit_id_reference
1004,ID1042,4745,ID5235,explicit_id_reference;ladder_rests_on
1004,ID1042,4746,ID5236,explicit_id_reference;ladder_rests_on
1004,ID1042,8198,ID8840,explicit_id_reference
1004,ID1042,8199,ID8841,explicit_id_reference
1005,ID1043,4747,ID5237,explicit_id_reference;ladder_rests_on
1005,ID1043,4748,ID5238,explicit_id_reference;ladder_rests_on
1005,ID1043,8200,ID8842,explicit_id_reference
1006,ID1044,1887,ID1954,ladder_rests_on
1006,ID1044,8201,ID8843,explicit_id_reference
1007,ID1045,3642,ID4124,explicit_id_reference;ladder_rests_on
1007,ID1045,4749,ID5239,explicit_id_reference;ladder_rests_on
1007,ID1045,4750,ID5240,explicit_id_reference;ladder_rests_on
1007,ID1045,8202,ID8844,explicit_id_reference
1008,ID1046,3643,ID4125,explicit_id_reference;ladder_rests_on
1008,ID1046,4751,ID5241,explicit_id_reference;ladder_rests_on
1008,ID1046,4752,ID5242,explicit_id_reference;ladder_rests_on
1008,ID1046,8203,ID8845,explicit_id_reference
1009,ID1047,3644,ID4126,explicit_id_reference;ladder_rests_on
1009,ID1047,4753,ID5243,explicit_id_reference;ladder_rests_on
1009,ID1047,4754,ID5244,explicit_id_reference;ladder_rests_on
1009,ID1047,7933,ID8569,explicit_id_reference
1010,ID1048,3645,ID4127,explicit_id_reference;ladder_rests_on
1010,ID1048,4755,ID5245,explicit_id_reference;ladder_rests_on
1010,ID1048,7933,ID8569,explicit_id_reference
1010,ID1048,7934,ID8570,explicit_id_reference
1010,ID1048,8204,ID8846,explicit_id_reference
1011,ID1050,7935,ID8571,explicit_id_reference
1012,ID1051,7935,ID8571,explicit_id_reference
1012,ID1051,7936,ID8572,explicit_id_reference
1013,ID1052,7936,ID8572,explicit_id_reference
1016,ID1055,7937,ID8573,explicit_id_reference
1017,ID1056,7937,ID8573,explicit_id_reference
1018,ID1057,8206,ID8848,explicit_id_reference
1020,ID1059,7938,ID8574,explicit_id_reference
1021,ID1060,7938,ID8574,explicit_id_reference
1023,ID1062,8207,ID8849,explicit_id_reference
1024,ID1063,7939,ID8575,explicit_id_reference
1024,ID1063,8208,ID8850,explicit_id_reference
1025,ID1064,7939,ID8575,explicit_id_reference
1026,ID1065,7939,ID8575,explicit_id_reference
1027,ID1066,8209,ID8851,explicit_id_reference
1030,ID1069,7940,ID8576,explicit_id_reference
1030,ID1069,8210,ID8852,explicit_id_reference
1031,ID1070,7940,ID8576,explicit_id_reference
1031,ID1070,7941,ID8577,explicit_id_reference
1031,ID1070,8816,ID9450,explicit_id_reference
1032,ID1071,7940,ID8576,explicit_id_reference
1032,ID1071,7941,ID8577,explicit_id_reference
1032,ID1071,8211,ID8853,explicit_id_reference
1033,ID1072,7941,ID8577,explicit_id_reference
1033,ID1072,7942,ID8578,explicit_id_reference
1033,ID1072,8212,ID8854,explicit_id_reference
1034,ID1073,7942,ID8578,explicit_id_reference
1035,ID1074,7942,ID8578,explicit_id_reference
1035,ID1074,7943,ID8579,explicit_id_reference
1035,ID1074,8213,ID8855,explicit_id_reference
1036,ID1075,1551,ID1600,ladder_rests_on
1036,ID1075,1890,ID1958,ladder_rests_on
1036,ID1075,7943,ID8579,explicit_id_reference
1037,ID1076,7943,ID8579,explicit_id_reference
1038,ID1077,7944,ID8580,explicit_id_reference
1039,ID1078,7944,ID8580,explicit_id_reference
1040,ID1079,7944,ID8580,explicit_id_reference
1044,ID1083,7945,ID8581,explicit_id_reference
1045,ID1084,7945,ID8581,explicit_id_reference
1045,ID1084,8214,ID8856,explicit_id_reference
1046,ID1085,7945,ID8581,explicit_id_reference
1046,ID1085,8215,ID8857,explicit_id_reference
1046,ID1085,8832,ID9466,explicit_id_reference
1048,ID1087,8216,ID8858,explicit_id_reference
1048,ID1087,8832,ID9466,explicit_id_reference
1051,ID1090,7946,ID8582,explicit_id_reference
1052,ID1091,7946,ID8582,explicit_id_reference
1053,ID1092,7946,ID8582,explicit_id_reference
1056,ID1095,7947,ID8583,explicit_id_reference
1057,ID1096,7947,ID8583,explicit_id_reference
1058,ID1097,7947,ID8583,explicit_id_reference
1060,ID1099,8217,ID8859,explicit_id_reference
1063,ID1102,7948,ID8584,explicit_id_reference
1064,ID1103,7948,ID8584,explicit_id_reference
1065,ID1104,7948,ID8584,explicit_id_reference
1065,ID1104,7949,ID8585,explicit_id_reference
1066,ID1105,7949,ID8585,explicit_id_reference
1066,ID1105,8218,ID8860,explicit_id_reference
1066,ID1105,9531,ID8586,explicit_id_reference
1067,ID1106,7949,ID8585,explicit_id_reference
1067,ID1106,9531,ID8586,explicit_id_reference
1068,ID1107,8219,ID8861,explicit_id_reference
1068,ID1107,9531,ID8586,explicit_id_reference
1070,ID1109,8220,ID8862,explicit_id_reference
1072,ID1111,7950,ID8587,explicit_id_reference
1073,ID1112,7950,ID8587,explicit_id_reference
1073,ID1112,8221,ID8863,explicit_id_reference
1074,ID1113,7951,ID8588,explicit_id_reference
1075,ID1114,7951,ID8588,explicit_id_reference
1076,ID1115,7951,ID8588,explicit_id_reference
1081,ID1120,7929,ID8565,explicit_id_reference
1082,ID1121,1787,ID1843,explicit_id_reference;ladder_rests_on
1083,ID1122,1786,ID1842,explicit_id_reference;ladder_rests_on
1083,ID1122,1788,ID1844,explicit_id_reference
1083,ID1122,2974,ID3440,explicit_id_reference;ladder_rests_on
1083,ID1122,8164,ID8805,explicit_id_reference
1084,ID1123,2388,ID2467,explicit_id_reference;ladder_rests_on
1084,ID1123,2715,ID2801,explicit_id_reference;ladder_rests_on
1084,ID1123,7901,ID8538,explicit_id_reference
1084,ID1123,8165,ID8806,explicit_id_reference
1084,ID1123,8166,ID8807,explicit_id_reference
1085,ID1124,1788,ID1844,explicit_id_reference;ladder_rests_on
1085,ID1124,2389,ID2468,explicit_id_reference;ladder_rests_on
1085,ID1124,7870,ID8507,explicit_id_reference;ladder_rests_on
1085,ID1124,8167,ID8808,explicit_id_reference
1086,ID1125,2213,ID2289,explicit_id_reference;ladder_rests_on
1086,ID1125,7902,ID8539,explicit_id_reference
1086,ID1125,8168,ID8809,explicit_id_reference
1087,ID1126,2390,ID2469,explicit_id_reference;ladder_rests_on
1087,ID1126,7903,ID8540,explicit_id_reference
1087,ID1126,8169,ID8810,explicit_id_reference
